GeoLon(deg),GeoLat(deg),Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,source
110.86,0.84,46692,1462115579,0.065,0.011,6.500e-2+/-1.100e-2,476.62,17.94,4.234,17.94+/-4.234,160501.17125,0,agile
100.1,2.37,46703,1462181872,0.324,0.066,3.240e-1+/-6.600e-2,470.36,16.96,4.124,16.96+/-4.124,160502.11375,1,agile
9.87,0.06,46703,1462186402,0.039,0.008,3.900e-2+/-8.000e-3,479.6,10.91,3.309,10.91+/-3.309,160502.12532,0,agile
92.85,-0.58,46706,1462211960,0.063,0.011,6.300e-2+/-1.100e-2,479.15,19.91,4.461,19.91+/-4.461,160502.19592,3,agile
92.85,-0.58,46706,1462211960,0.043,0.014,4.300e-2+/-1.400e-2,479.15,4.85,2.231,4.85+/-2.231,160502.19592,2,agile
100.94,-1.85,46706,1462218140,0.039,0.007,3.900e-2+/-7.000e-3,484.16,14.99,3.867,14.99+/-3.867,160502.21422,0,agile
22.53,-1.64,46710,1462234952,0.081,0.017,8.100e-2+/-1.700e-2,482.84,11.9,3.458,11.9+/-3.458,160503.02223,0,agile
116.79,1.59,46712,1462254667,0.07,0.014,7.000e-2+/-1.400e-2,475.51,12.98,3.599,12.98+/-3.599,160503.0751,0,agile
16.72,-0.68,46714,1462265071,0.384,0.059,3.840e-1+/-5.900e-2,484.25,24.8,4.994,24.8+/-4.994,160503.10443,0,agile
108.67,2.46,46714,1462266614,0.25,0.049,2.500e-1+/-4.900e-2,470.71,12.96,3.601,12.96+/-3.601,160503.11101,1,agile
25.17,1.75,46716,1462277299,0.082,0.017,8.200e-2+/-1.700e-2,475.35,10.92,3.311,10.92+/-3.311,160503.14081,0,agile
28.3,1.85,46716,1462277352,0.116,0.012,1.160e-1+/-1.200e-2,474.86,42.95,6.535,42.95+/-6.535,160503.14091,0,agile
26.64,-2.45,46726,1462331704,0.032,0.007,3.200e-2+/-7.000e-3,487.12,12.96,3.596,12.96+/-3.596,160504.0515,0,agile
90.28,-1.55,46734,1462387155,0.051,0.011,5.100e-2+/-1.100e-2,478.06,10.98,3.311,10.98+/-3.311,160504.20391,0,agile
95.26,-1.73,46734,1462387239,0.096,0.017,9.600e-2+/-1.700e-2,478.91,16.89,4.111,16.89+/-4.111,160504.20403,0,agile
108.64,0.32,46740,1462417681,0.061,0.012,6.100e-2+/-1.200e-2,484.75,14.01,3.736,14.01+/-3.736,160505.0508,0,agile
92.0,0.66,46740,1462423444,0.077,0.011,7.700e-2+/-1.100e-2,483.87,24.95,4.99,24.95+/-4.99,160505.0644,0,agile
102.2,1.1,46740,1462423616,0.534,0.077,5.340e-1+/-7.700e-2,482.34,24.0,4.888,24.00+/-4.888,160505.06465,1,agile
-81.05,2.48,46750,1462480966,0.038,0.008,3.800e-2+/-8.000e-3,474.42,10.96,3.31,10.96+/-3.31,160505.22424,0,agile
22.81,2.35,46759,1462537095,0.061,0.009,6.100e-2+/-9.000e-3,478.52,18.98,4.35,18.98+/-4.35,160506.14181,0,agile
138.83,-0.66,46759,1462539038,0.04,0.009,4.000e-2+/-9.000e-3,471.17,9.99,3.157,9.99+/-3.157,160506.14503,0,agile
100.57,-0.01,46761,1462544438,0.155,0.022,1.550e-1+/-2.200e-2,470.0,27.93,5.278,27.93+/-5.278,160506.16203,0,agile
153.21,-2.46,46761,1462551362,0.053,0.009,5.300e-2+/-9.000e-3,480.28,17.98,4.234,17.98+/-4.234,160506.1816,0,agile
116.15,2.32,46771,1462599086,0.236,0.046,2.360e-1+/-4.600e-2,480.63,33.4,5.851,33.4+/-5.851,160507.07312,0,agile
103.97,2.46,46771,1462604924,0.325,0.057,3.250e-1+/-5.700e-2,478.76,24.59,5.0,24.59+/-5.00,160507.09084,0,agile
19.51,2.31,46773,1462621634,0.084,0.011,8.400e-2+/-1.100e-2,481.31,26.98,5.184,26.98+/-5.184,160507.13471,0,agile
112.49,0.5,46775,1462623192,0.07,0.012,7.000e-2+/-1.200e-2,469.53,20.89,4.573,20.89+/-4.573,160507.14131,0,agile
-70.36,1.98,46779,1462656380,0.03,0.007,3.000e-2+/-7.000e-3,473.34,9.99,3.155,9.99+/-3.155,160507.23262,0,agile
110.75,2.24,46785,1462683591,0.03,0.005,3.000e-2+/-5.000e-3,483.57,11.99,3.457,11.99+/-3.457,160508.06595,0,agile
123.32,1.04,46787,1462701928,0.047,0.009,4.700e-2+/-9.000e-3,471.06,11.0,3.31,11.00+/-3.31,160508.12052,0,agile
129.62,0.77,46787,1462702034,0.107,0.014,1.070e-1+/-1.400e-2,470.5,34.0,5.816,34.00+/-5.816,160508.12071,0,agile
20.04,2.47,46789,1462712281,0.442,0.038,4.420e-1+/-3.800e-2,479.55,70.02,8.324,70.02+/-8.324,160508.1458,0,agile
27.61,2.41,46789,1462712408,0.212,0.038,2.120e-1+/-3.800e-2,478.25,15.95,3.991,15.95+/-3.991,160508.15,0,agile
113.93,-2.31,46791,1462725938,0.432,0.13,4.320e-1+/-1.300e-1,473.29,19.74,4.576,19.74+/-4.576,160508.18453,0,agile
26.08,-2.42,46797,1462754675,0.111,0.015,1.110e-1+/-1.500e-2,477.66,26.94,5.185,26.94+/-5.185,160509.02443,0,agile
-76.94,-1.73,46797,1462765033,0.096,0.012,9.600e-2+/-1.200e-2,470.16,31.9,5.638,31.9+/-5.638,160509.05371,0,agile
102.78,2.36,46801,1462780137,0.082,0.017,8.200e-2+/-1.700e-2,479.49,10.97,3.31,10.97+/-3.31,160509.09485,0,agile
16.97,1.41,46805,1462808909,0.049,0.009,4.900e-2+/-9.000e-3,474.51,12.98,3.598,12.98+/-3.598,160509.17482,0,agile
161.75,-2.14,46805,1462811335,0.081,0.017,8.100e-2+/-1.700e-2,478.83,9.93,3.157,9.93+/-3.157,160509.18285,0,agile
16.96,1.37,46817,1462893504,0.032,0.005,3.200e-2+/-5.000e-3,476.62,15.98,3.99,15.98+/-3.99,160510.17182,0,agile
115.45,-1.27,46821,1462913279,0.384,0.057,3.840e-1+/-5.700e-2,480.42,24.85,4.989,24.85+/-4.989,160510.22475,0,agile
111.96,-0.37,46823,1462919264,0.07,0.009,7.000e-2+/-9.000e-3,483.52,23.98,4.889,23.98+/-4.889,160511.00274,0,agile
10.13,-0.62,46825,1462941724,0.159,0.016,1.590e-1+/-1.600e-2,482.06,46.97,6.835,46.97+/-6.835,160511.0642,0,agile
27.67,-0.21,46834,1462984320,0.047,0.012,4.700e-2+/-1.200e-2,473.34,6.93,2.644,6.93+/-2.644,160511.1832,3,agile
27.67,-0.21,46834,1462984320,0.194,0.031,1.940e-1+/-3.100e-2,473.34,19.94,4.468,19.94+/-4.468,160511.1832,2,agile
28.27,-2.08,46837,1462996414,0.567,0.059,5.670e-1+/-5.900e-2,469.38,61.6,7.856,61.6+/-7.856,160511.21533,0,agile
4.87,-2.34,46839,1463014146,0.03,0.007,3.000e-2+/-7.000e-3,471.87,8.78,2.994,8.78+/-2.994,160512.0249,0,agile
111.23,-2.33,46847,1463064273,0.062,0.009,6.200e-2+/-9.000e-3,469.35,19.96,4.463,19.96+/-4.463,160512.16443,0,agile
130.64,-2.48,46847,1463064597,0.111,0.032,1.110e-1+/-3.200e-2,469.65,6.01,2.449,6.01+/-2.449,160512.16495,3,agile
130.64,-2.48,46847,1463064597,0.067,0.011,6.700e-2+/-1.100e-2,469.65,22.0,4.68,22.00+/-4.68,160512.16495,2,agile
22.08,1.92,46861,1463141328,0.03,0.005,3.000e-2+/-5.000e-3,485.57,14.0,3.734,14.00+/-3.734,160513.14084,3,agile
22.08,1.92,46861,1463141328,0.072,0.011,7.200e-2+/-1.100e-2,485.57,21.99,4.679,21.99+/-4.679,160513.14084,2,agile
7.73,0.62,46861,1463153174,0.076,0.012,7.600e-2+/-1.200e-2,480.97,18.95,4.35,18.95+/-4.35,160513.17261,0,agile
15.38,-0.83,46863,1463159345,0.027,0.005,2.700e-2+/-5.000e-3,475.73,12.98,3.598,12.98+/-3.598,160513.1909,0,agile
23.51,2.45,46872,1463213859,0.445,0.061,4.450e-1+/-6.100e-2,487.2,27.0,5.184,27.00+/-5.184,160514.10173,0,agile
122.19,2.34,46884,1463281982,0.209,0.036,2.090e-1+/-3.600e-2,487.75,16.0,3.992,16.00+/-3.992,160515.0513,0,agile
103.41,-2.26,46903,1463402517,0.169,0.032,1.690e-1+/-3.200e-2,475.34,13.97,3.734,13.97+/-3.734,160516.14415,0,agile
20.27,-1.16,46903,1463413206,0.313,0.058,3.130e-1+/-5.800e-2,481.57,14.94,3.866,14.94+/-3.866,160516.174,0,agile
14.39,-1.23,46911,1463443315,0.042,0.008,4.200e-2+/-8.000e-3,469.32,15.97,3.989,15.97+/-3.989,160517.02015,0,agile
113.21,-1.96,46930,1463565823,0.312,0.046,3.120e-1+/-4.600e-2,481.98,24.83,4.992,24.83+/-4.992,160518.12034,0,agile
102.53,-0.45,46936,1463595852,0.101,0.017,1.010e-1+/-1.700e-2,469.14,16.98,4.114,16.98+/-4.114,160518.20241,0,agile
114.35,0.97,46941,1463632303,0.294,0.038,2.940e-1+/-3.800e-2,487.18,29.93,5.465,29.93+/-5.465,160519.06314,0,agile
22.7,-0.33,46945,1463660978,0.124,0.026,1.240e-1+/-2.600e-2,487.67,11.93,3.457,11.93+/-3.457,160519.14293,0,agile
25.38,-0.46,46945,1463661023,0.02,0.004,2.000e-2+/-4.000e-3,487.61,9.99,3.156,9.99+/-3.156,160519.14302,0,agile
26.19,-2.21,46947,1463673123,0.023,0.005,2.300e-2+/-5.000e-3,483.19,10.99,3.312,10.99+/-3.312,160519.1752,0,agile
102.49,-0.41,46949,1463680444,0.693,0.074,6.930e-1+/-7.400e-2,469.4,78.78,8.895,78.78+/-8.895,160519.1954,1,agile
-82.24,-2.43,46953,1463707556,0.024,0.005,2.400e-2+/-5.000e-3,478.18,8.81,2.994,8.81+/-2.994,160520.03255,0,agile
12.04,2.39,46955,1463721219,0.03,0.005,3.000e-2+/-5.000e-3,474.06,15.0,3.865,15.00+/-3.865,160520.07133,0,agile
115.7,-2.36,46959,1463747132,0.022,0.004,2.200e-2+/-4.000e-3,478.2,11.97,3.455,11.97+/-3.455,160520.14253,0,agile
-1.17,0.41,46967,1463793506,0.022,0.004,2.200e-2+/-4.000e-3,469.53,11.0,3.313,11.00+/-3.313,160521.03182,0,agile
19.23,0.84,46974,1463824057,0.355,0.047,3.550e-1+/-4.700e-2,484.27,33.71,5.823,33.71+/-5.823,160521.11473,0,agile
22.09,0.71,46974,1463824105,0.178,0.038,1.780e-1+/-3.800e-2,484.64,10.96,3.316,10.96+/-3.316,160521.11482,0,agile
115.01,-0.84,46976,1463843795,0.019,0.004,1.900e-2+/-4.000e-3,472.94,10.98,3.31,10.98+/-3.31,160521.17163,0,agile
110.36,-0.87,47033,1464182078,0.023,0.005,2.300e-2+/-5.000e-3,482.31,9.99,3.156,9.99+/-3.156,160525.15143,0,agile
109.21,-2.06,47041,1464242476,0.12,0.016,1.200e-1+/-1.600e-2,484.29,26.94,5.184,26.94+/-5.184,160526.08011,0,agile
108.5,0.18,47047,1464272679,0.065,0.015,6.500e-2+/-1.500e-2,481.01,10.91,3.312,10.91+/-3.312,160526.16243,0,agile
13.95,-2.11,47059,1464349635,0.108,0.019,1.080e-1+/-1.900e-2,481.93,17.96,4.234,17.96+/-4.234,160527.13471,0,agile
22.91,-2.3,47059,1464349785,0.051,0.009,5.100e-2+/-9.000e-3,483.3,13.96,3.731,13.96+/-3.731,160527.13494,0,agile
19.31,-2.48,47061,1464355767,0.066,0.011,6.600e-2+/-1.100e-2,485.74,19.02,4.353,19.02+/-4.353,160527.15292,0,agile
25.97,-2.09,47061,1464361922,0.062,0.014,6.200e-2+/-1.400e-2,487.51,10.97,3.312,10.97+/-3.312,160527.1712,0,agile
22.58,-0.41,47063,1464373951,0.026,0.005,2.600e-2+/-5.000e-3,485.23,12.97,3.596,12.97+/-3.596,160527.20323,0,agile
18.38,-2.48,47075,1464440340,0.093,0.012,9.300e-2+/-1.200e-2,484.06,27.99,5.28,27.99+/-5.28,160528.1459,0,agile
107.78,-2.46,47085,1464502261,0.038,0.008,3.800e-2+/-8.000e-3,481.6,9.98,3.157,9.98+/-3.157,160529.0811,0,agile
112.2,-0.62,47089,1464520464,0.084,0.017,8.400e-2+/-1.700e-2,487.39,11.95,3.457,11.95+/-3.457,160529.13142,0,agile
117.76,-0.28,47116,1464689733,0.143,0.03,1.430e-1+/-3.000e-2,487.27,11.97,3.457,11.97+/-3.457,160531.12153,0,agile
102.3,-0.14,47124,1464737811,0.264,0.049,2.640e-1+/-4.900e-2,469.27,15.86,3.995,15.86+/-3.995,160601.01365,0,agile
22.64,-0.19,47134,1464796892,0.069,0.012,6.900e-2+/-1.200e-2,486.27,14.97,3.866,14.97+/-3.866,160601.18013,0,agile
116.29,1.77,47148,1464870970,0.116,0.017,1.160e-1+/-1.700e-2,487.45,22.99,4.787,22.99+/-4.787,160602.14361,0,agile
18.25,-1.34,47161,1464959950,0.123,0.019,1.230e-1+/-1.900e-2,478.64,20.98,4.58,20.98+/-4.58,160603.15191,0,agile
99.34,0.16,47173,1465033815,0.102,0.023,1.020e-1+/-2.300e-2,482.15,10.0,3.156,10.00+/-3.156,160604.11501,0,agile
30.76,2.13,47177,1465062875,0.058,0.009,5.800e-2+/-9.000e-3,487.14,17.96,4.234,17.96+/-4.234,160604.19543,0,agile
23.1,0.01,47189,1465135247,0.117,0.019,1.170e-1+/-1.900e-2,478.69,20.88,4.569,20.88+/-4.569,160605.16004,0,agile
16.02,0.29,47198,1465177427,0.023,0.005,2.300e-2+/-5.000e-3,479.81,11.99,3.458,11.99+/-3.458,160606.03434,0,agile
145.67,-1.84,47198,1465179598,0.069,0.011,6.900e-2+/-1.100e-2,470.95,20.97,4.574,20.97+/-4.574,160606.04195,0,agile
28.48,0.31,47205,1465219924,0.034,0.008,3.400e-2+/-8.000e-3,477.5,9.97,3.151,9.97+/-3.151,160606.1532,0,agile
14.53,0.76,47205,1465225732,0.038,0.008,3.800e-2+/-8.000e-3,479.07,10.0,3.155,10.00+/-3.155,160606.17085,0,agile
18.75,2.44,47222,1465328516,0.057,0.011,5.700e-2+/-1.100e-2,486.89,12.95,3.599,12.95+/-3.599,160607.21415,0,agile
102.79,1.55,47248,1465487015,0.035,0.005,3.500e-2+/-5.000e-3,487.32,18.0,4.236,18.00+/-4.236,160609.17433,0,agile
105.89,1.43,47248,1465487067,0.061,0.012,6.100e-2+/-1.200e-2,487.38,12.91,3.599,12.91+/-3.599,160609.17442,0,agile
101.51,2.24,47273,1465638037,0.023,0.005,2.300e-2+/-5.000e-3,474.76,9.98,3.156,9.98+/-3.156,160611.11403,0,agile
22.42,2.09,47275,1465654836,0.081,0.015,8.100e-2+/-1.500e-2,473.26,13.91,3.735,13.91+/-3.735,160611.16203,0,agile
16.3,-2.42,47285,1465709113,0.024,0.005,2.400e-2+/-5.000e-3,477.5,9.98,3.156,9.98+/-3.156,160612.07251,0,agile
29.68,1.6,47289,1465733502,0.028,0.007,2.800e-2+/-7.000e-3,469.91,11.0,3.311,11.00+/-3.311,160612.14114,0,agile
122.07,0.64,47291,1465741093,0.026,0.005,2.600e-2+/-5.000e-3,486.11,10.99,3.31,10.99+/-3.31,160612.16181,0,agile
116.38,-2.46,47295,1465765169,0.138,0.016,1.380e-1+/-1.600e-2,482.28,37.97,6.149,37.97+/-6.149,160612.22592,0,agile
112.2,1.11,47299,1465795305,0.066,0.014,6.600e-2+/-1.400e-2,468.91,11.98,3.458,11.98+/-3.458,160613.07214,0,agile
21.97,0.77,47309,1465848164,0.132,0.016,1.320e-1+/-1.600e-2,483.74,34.97,5.901,34.97+/-5.901,160613.22024,0,agile
-155.17,-1.9,47317,1465905612,0.072,0.016,7.200e-2+/-1.600e-2,487.22,9.97,3.156,9.97+/-3.156,160614.14001,0,agile
112.46,-2.01,47322,1465928229,0.046,0.009,4.600e-2+/-9.000e-3,487.23,11.0,3.31,11.00+/-3.31,160614.2017,0,agile
54.37,-1.71,47324,1465939337,0.282,0.061,2.820e-1+/-6.100e-2,487.21,13.87,3.743,13.87+/-3.743,160614.23221,1,agile
105.55,0.17,47332,1466000610,0.067,0.011,6.700e-2+/-1.100e-2,481.88,19.98,4.464,19.98+/-4.464,160615.16233,0,agile
112.12,-1.2,47334,1466006764,0.028,0.005,2.800e-2+/-5.000e-3,485.73,11.0,3.311,11.00+/-3.311,160615.1806,0,agile
110.8,2.39,47344,1466067158,0.109,0.014,1.090e-1+/-1.400e-2,470.28,31.0,5.555,31.00+/-5.555,160616.10523,0,agile
129.58,2.02,47344,1466067472,0.039,0.008,3.900e-2+/-8.000e-3,472.44,12.99,3.598,12.99+/-3.598,160616.10575,0,agile
106.66,1.99,47344,1466073129,0.035,0.007,3.500e-2+/-7.000e-3,472.46,15.99,3.991,15.99+/-3.991,160616.1232,0,agile
140.4,0.73,47344,1466073695,0.051,0.011,5.100e-2+/-1.100e-2,477.83,10.99,3.316,10.99+/-3.316,160616.12413,0,agile
104.33,1.2,47359,1466163715,0.046,0.011,4.600e-2+/-1.100e-2,473.45,9.99,3.156,9.99+/-3.156,160617.13415,0,agile
20.36,1.58,47390,1466349599,0.053,0.011,5.300e-2+/-1.100e-2,469.23,12.94,3.593,12.94+/-3.593,160619.17195,0,agile
28.11,0.24,47392,1466355770,0.165,0.022,1.650e-1+/-2.200e-2,472.0,30.93,5.556,30.93+/-5.556,160619.19025,0,agile
-81.82,1.78,47394,1466372051,0.691,0.061,6.910e-1+/-6.100e-2,468.94,65.99,8.082,65.99+/-8.082,160619.23341,1,agile
81.56,1.86,47431,1466586251,0.024,0.005,2.400e-2+/-5.000e-3,470.6,13.01,3.6,13.01+/-3.60,160622.11041,0,agile
79.12,-1.96,47435,1466610374,0.035,0.007,3.500e-2+/-7.000e-3,473.46,12.99,3.598,12.99+/-3.598,160622.17461,0,agile
16.89,-2.48,47451,1466718077,0.03,0.007,3.000e-2+/-7.000e-3,476.16,11.01,3.312,11.01+/-3.312,160623.23411,3,agile
16.89,-2.48,47451,1466718077,0.046,0.009,4.600e-2+/-9.000e-3,476.16,13.0,3.599,13.00+/-3.599,160623.23411,2,agile
25.03,1.23,47461,1466772592,0.155,0.023,1.550e-1+/-2.300e-2,472.15,23.96,4.886,23.96+/-4.886,160624.14495,0,agile
7.49,-1.81,47481,1466899166,0.098,0.023,9.800e-2+/-2.300e-2,477.84,9.91,3.152,9.91+/-3.152,160626.01592,0,agile
-114.41,-2.46,47512,1467084411,0.214,0.042,2.140e-1+/-4.200e-2,468.96,13.0,3.599,13.00+/-3.599,160628.05265,0,agile
143.36,-2.4,47516,1467106862,0.266,0.055,2.660e-1+/-5.500e-2,468.95,14.13,3.869,14.13+/-3.869,160628.1141,2,agile
143.36,-2.4,47516,1467106862,0.04,0.008,4.000e-2+/-8.000e-3,468.95,11.95,3.461,11.95+/-3.461,160628.1141,3,agile
-79.56,2.16,47520,1467127287,0.054,0.014,5.400e-2+/-1.400e-2,485.35,9.9,3.157,9.9+/-3.157,160628.17212,0,agile
18.38,-1.33,47524,1467153093,0.111,0.015,1.110e-1+/-1.500e-2,473.16,29.73,5.465,29.73+/-5.465,160629.00313,2,agile
18.38,-1.33,47524,1467153093,0.084,0.019,8.400e-2+/-1.900e-2,473.16,9.8,3.158,9.8+/-3.158,160629.00313,3,agile
140.88,-1.84,47531,1467185361,0.05,0.009,5.000e-2+/-9.000e-3,471.77,13.99,3.74,13.99+/-3.74,160629.09292,0,agile
-87.93,1.43,47545,1467278181,0.166,0.036,1.660e-1+/-3.600e-2,479.98,11.91,3.458,11.91+/-3.458,160630.11162,0,agile
29.28,0.31,47553,1467328480,0.088,0.02,8.800e-2+/-2.000e-2,474.21,9.99,3.158,9.99+/-3.158,160701.01144,0,agile
55.78,2.18,47555,1467334967,0.184,0.039,1.840e-1+/-3.900e-2,482.32,10.95,3.313,10.95+/-3.313,160701.03024,0,agile
112.15,2.46,47581,1467499032,0.232,0.026,2.320e-1+/-2.600e-2,483.27,40.85,6.381,40.85+/-6.381,160703.00371,0,agile
19.11,1.95,47610,1467678716,0.286,0.054,2.860e-1+/-5.400e-2,471.64,14.03,3.74,14.03+/-3.74,160705.02315,0,agile
-19.46,1.47,47612,1467684110,0.124,0.024,1.240e-1+/-2.400e-2,470.01,13.91,3.74,13.91+/-3.74,160705.04015,0,agile
21.69,-1.21,47618,1467715010,0.074,0.011,7.400e-2+/-1.100e-2,486.61,20.92,4.572,20.92+/-4.572,160705.12365,0,agile
110.07,0.94,47634,1467819197,0.097,0.014,9.700e-2+/-1.400e-2,468.69,27.96,5.278,27.96+/-5.278,160706.17331,0,agile
143.03,-2.11,47642,1467862041,0.085,0.012,8.500e-2+/-1.200e-2,486.53,23.95,4.887,23.95+/-4.887,160707.05272,0,agile
94.73,2.47,47651,1467921642,0.076,0.016,7.600e-2+/-1.600e-2,470.41,10.99,3.311,10.99+/-3.311,160707.22004,0,agile
-64.82,1.76,47698,1468202914,0.051,0.009,5.100e-2+/-9.000e-3,472.17,15.99,3.992,15.99+/-3.992,160711.04083,0,agile
-68.86,2.15,47728,1468390125,0.067,0.015,6.700e-2+/-1.500e-2,468.75,9.95,3.157,9.95+/-3.157,160713.08084,0,agile
28.75,-1.32,47732,1468415928,0.047,0.011,4.700e-2+/-1.100e-2,486.76,10.97,3.311,10.97+/-3.311,160713.15184,0,agile
26.02,0.75,47748,1468512545,0.054,0.011,5.400e-2+/-1.100e-2,484.29,11.99,3.457,11.99+/-3.457,160714.1809,0,agile
142.49,2.48,47762,1468586995,0.1,0.012,1.000e-1+/-1.200e-2,475.3,30.97,5.555,30.97+/-5.555,160715.14495,0,agile
102.68,1.12,47780,1468695068,0.089,0.012,8.900e-2+/-1.200e-2,470.06,24.98,4.989,24.98+/-4.989,160716.2051,0,agile
24.01,2.33,47793,1468778327,0.076,0.017,7.600e-2+/-1.700e-2,483.77,13.9,3.74,13.9+/-3.74,160717.19584,0,agile
17.63,0.6,47797,1468802384,0.08,0.012,8.000e-2+/-1.200e-2,470.63,19.95,4.464,19.95+/-4.464,160718.02394,0,agile
-90.33,1.96,47799,1468818696,0.123,0.026,1.230e-1+/-2.600e-2,476.24,10.99,3.309,10.99+/-3.309,160718.07113,0,agile
123.09,1.85,47801,1468834359,0.093,0.017,9.300e-2+/-1.700e-2,486.44,12.98,3.599,12.98+/-3.599,160718.11323,0,agile
125.48,1.92,47801,1468834399,0.08,0.014,8.000e-2+/-1.400e-2,486.32,15.99,3.989,15.99+/-3.989,160718.11331,0,agile
106.43,2.06,47803,1468840121,0.066,0.011,6.600e-2+/-1.100e-2,486.15,21.0,4.573,21.00+/-4.573,160718.13084,0,agile
123.28,2.38,47803,1468840404,0.318,0.089,3.180e-1+/-8.900e-2,484.59,14.05,4.12,14.05+/-4.12,160718.13132,0,agile
120.15,2.46,47803,1468846393,0.072,0.012,7.200e-2+/-1.200e-2,481.87,15.98,3.992,15.98+/-3.992,160718.14531,0,agile
119.03,2.12,47805,1468852416,0.032,0.007,3.200e-2+/-7.000e-3,478.24,9.99,3.157,9.99+/-3.157,160718.16333,0,agile
118.31,0.77,47814,1468912812,0.312,0.032,3.120e-1+/-3.200e-2,485.92,51.78,7.181,51.78+/-7.181,160719.09201,0,agile
115.89,1.64,47816,1468918814,0.078,0.016,7.800e-2+/-1.600e-2,486.9,12.94,3.6,12.94+/-3.60,160719.11001,0,agile
150.46,1.02,47818,1468937520,0.024,0.007,2.400e-2+/-7.000e-3,475.14,7.98,2.824,7.98+/-2.824,160719.1612,1,agile
143.22,-1.76,47821,1468955521,0.016,0.004,1.600e-2+/-4.000e-3,468.58,10.0,3.157,10.00+/-3.157,160719.2112,0,agile
105.85,-1.28,47823,1468960935,0.135,0.016,1.350e-1+/-1.600e-2,469.22,38.9,6.23,38.9+/-6.23,160719.22421,0,agile
108.47,2.31,47834,1469021391,0.216,0.032,2.160e-1+/-3.200e-2,484.0,21.97,4.682,21.97+/-4.682,160720.15295,0,agile
125.98,1.0,47834,1469027727,0.028,0.005,2.800e-2+/-5.000e-3,477.63,12.0,3.458,12.00+/-3.458,160720.17152,0,agile
-62.29,2.34,47840,1469060814,0.088,0.019,8.800e-2+/-1.900e-2,485.01,10.99,3.312,10.99+/-3.312,160721.02265,0,agile
110.1,2.21,47846,1469093911,0.054,0.011,5.400e-2+/-1.100e-2,486.59,13.0,3.599,13.00+/-3.599,160721.11383,0,agile
118.52,2.36,47846,1469094052,0.063,0.012,6.300e-2+/-1.200e-2,486.86,13.96,3.733,13.96+/-3.733,160721.11405,0,agile
137.85,2.18,47846,1469100419,0.096,0.017,9.600e-2+/-1.700e-2,484.81,15.99,3.994,15.99+/-3.994,160721.13265,0,agile
119.76,0.16,47850,1469118240,0.077,0.014,7.700e-2+/-1.400e-2,477.01,16.96,4.115,16.96+/-4.115,160721.1824,0,agile
-68.27,2.43,47852,1469139247,0.134,0.022,1.340e-1+/-2.200e-2,486.83,18.03,4.24,18.03+/-4.24,160722.0014,0,agile
-66.21,0.95,47856,1469157407,0.057,0.017,5.700e-2+/-1.700e-2,481.04,5.83,2.446,5.83+/-2.446,160722.05164,2,agile
-66.21,0.95,47856,1469157407,0.039,0.007,3.900e-2+/-7.000e-3,481.04,14.95,3.867,14.95+/-3.867,160722.05164,3,agile
164.25,0.28,47862,1469191480,0.074,0.015,7.400e-2+/-1.500e-2,479.55,13.94,3.731,13.94+/-3.731,160722.14444,0,agile
-68.7,2.43,47866,1469223815,0.062,0.012,6.200e-2+/-1.200e-2,486.18,11.99,3.46,11.99+/-3.46,160722.23433,0,agile
97.28,1.93,47872,1469262846,0.04,0.008,4.000e-2+/-8.000e-3,482.71,12.98,3.602,12.98+/-3.602,160723.1034,0,agile
113.7,-0.79,47893,1469377907,0.027,0.005,2.700e-2+/-5.000e-3,480.75,9.99,3.156,9.99+/-3.156,160724.18314,0,agile
-79.21,0.33,47899,1469416957,0.028,0.005,2.800e-2+/-5.000e-3,484.95,10.81,3.313,10.81+/-3.313,160725.05223,0,agile
-101.97,-1.79,47915,1469519274,0.124,0.028,1.240e-1+/-2.800e-2,480.37,10.0,3.157,10.00+/-3.157,160726.09475,0,agile
131.67,2.22,47917,1469523190,0.082,0.015,8.200e-2+/-1.500e-2,484.88,16.0,3.992,16.00+/-3.992,160726.10531,0,agile
-70.14,2.03,47921,1469556050,0.027,0.007,2.700e-2+/-7.000e-3,475.18,9.81,3.158,9.81+/-3.158,160726.20005,0,agile
27.2,0.88,47923,1469557685,0.072,0.016,7.200e-2+/-1.600e-2,486.81,9.01,2.998,9.01+/-2.998,160726.2028,2,agile
27.2,0.88,47923,1469557685,0.04,0.011,4.000e-2+/-1.100e-2,486.81,7.0,2.641,7.00+/-2.641,160726.2028,3,agile
-68.62,1.76,47937,1469658774,0.066,0.012,6.600e-2+/-1.200e-2,484.15,16.93,4.111,16.93+/-4.111,160728.00325,0,agile
109.9,1.36,47945,1469704057,0.162,0.02,1.620e-1+/-2.000e-2,484.53,32.97,5.732,32.97+/-5.732,160728.13073,0,agile
101.81,-2.27,47966,1469824747,0.134,0.026,1.340e-1+/-2.600e-2,478.48,14.0,3.735,14.00+/-3.735,160729.2239,0,agile
101.54,-1.5,47978,1469891191,0.076,0.011,7.600e-2+/-1.100e-2,486.79,26.94,5.18,26.94+/-5.18,160730.17063,0,agile
99.69,-2.29,47980,1469909285,0.024,0.005,2.400e-2+/-5.000e-3,481.04,10.99,3.31,10.99+/-3.31,160730.2208,0,agile
