Trigger Time,Type,Sigma,Normalised Duration,Max Count,source
1488593099,Solar Activity,6.3483,,6152.0,integral
1488593622,Solar Activity,6.3833,,6296.0,integral
1488594147,Solar Activity,6.0811,,6238.0,integral
1488602077,Solar Activity,6.225,,6276.0,integral
1488602545,Solar Activity,16.2855,,6704.0,integral
1488606045,Undefined,9.817,,36014.0,integral
1488606046,Confirmed GRB,16.0067,40,36014.0,integral
1488607453,Solar Activity,9.0979,,6766.0,integral
1488607973,Solar Activity,9.036,,6562.0,integral
1488608744,Solar Activity,6.0042,,6478.0,integral
1488609200,Solar Activity,9.1597,,6300.0,integral
1488610429,Undefined,9.0168,,6224.0,integral
1488611214,Solar Activity,9.1418,,6804.0,integral
1488612192,Solar Activity,6.1719,,6204.0,integral
1488612197,Solar Activity,9.1392,,6204.0,integral
1488615326,Solar Activity,6.1088,,6206.0,integral
1488653175,Short Spike,8.9918,,6406.0,integral
1488690901,Solar Activity,6.0172,,6428.0,integral
1488694146,Solar Activity,10.5743,,6672.0,integral
1488809245,Confirmed GRB,-1.0,20,-1.0,integral
1488820028,Solar Activity,9.0782,,6258.0,integral
1488820422,Solar Activity,6.1013,,6470.0,integral
1488820764,Solar Activity,9.3042,,6942.0,integral
1488820766,Solar Activity,10.8367,,6942.0,integral
1488820786,Solar Activity,9.5267,,6942.0,integral
1488821194,Solar Activity,6.0031,,6358.0,integral
1488821541,Solar Activity,9.305,,6738.0,integral
1488821545,Solar Activity,9.6685,,6738.0,integral
1488821728,Solar Activity,6.1104,,6506.0,integral
1488821734,Solar Activity,9.766,,6506.0,integral
1488821958,Solar Activity,9.1276,,6274.0,integral
1488822366,Solar Activity,6.0125,,6614.0,integral
1488822924,Undefined,9.1472,,6332.0,integral
1488822930,Undefined,9.3763,,6332.0,integral
1488823814,Undefined,6.0047,,6252.0,integral
1488824013,Undefined,6.113,,6248.0,integral
1488842141,Undefined,6.0401,,6292.0,integral
1488848005,Undefined,9.3719,,6436.0,integral
1488848012,Undefined,9.2882,,6436.0,integral
1488849072,Undefined,6.3493,,6348.0,integral
1488850201,Undefined,6.6654,,6266.0,integral
1488859491,Undefined,6.0437,,6294.0,integral
1488950283,Undefined,9.2233,,7540.0,integral
1488950286,Confirmed GRB,10.5038,17,7540.0,integral
1489055297,Undefined,9.006,,6536.0,integral
1489055697,Undefined,14.361,,6496.0,integral
1489056628,Undefined,6.1066,,6364.0,integral
1489057039,Undefined,9.1501,,6544.0,integral
1489057230,Undefined,6.0249,1,6584.0,integral
1489058210,Solar Activity,9.147,,6528.0,integral
1489058214,Solar Activity,11.3694,,6528.0,integral
1489058345,Solar Activity,10.8339,,6486.0,integral
1489058462,Solar Activity,9.1001,,6414.0,integral
1489058468,Solar Activity,14.7432,,6414.0,integral
1489061076,Possible GRB,9.0772,0.5,10582.0,integral
1489061076,Undefined,6.1212,,10582.0,integral
1489277237,Undefined,6.2934,,6456.0,integral
1489278277,Undefined,8.827,,6568.0,integral
1489278892,Undefined,9.081,,6450.0,integral
1489280449,Undefined,6.3273,,6526.0,integral
1489280744,Undefined,6.2795,,6656.0,integral
1489281115,Undefined,9.0136,,6500.0,integral
1489281801,Undefined,9.2524,,6540.0,integral
1489283761,Undefined,8.0259,,6418.0,integral
1489284136,Undefined,9.2071,,6482.0,integral
1489284780,Undefined,6.2038,,6380.0,integral
1489285138,Undefined,9.0185,,6502.0,integral
1489285334,Undefined,6.0315,,6556.0,integral
1489286797,Undefined,6.661,,6508.0,integral
1489287669,Undefined,9.0635,,6488.0,integral
1489395220,Short Spike,9.6595,,6716.0,integral
1489766366,Confirmed GRB,-1.0,5.6,-1.0,integral
1489981370,Confirmed GRB,-1.0,20,-1.0,integral
1490058282,Short Spike,7.0541,,6624.0,integral
1490104538,Short Spike,9.1619,,8146.0,integral
1490213306,Undefined,9.1012,,7092.0,integral
1490213649,Undefined,6.1024,,6358.0,integral
1490213663,Undefined,14.2646,,6358.0,integral
1490214367,Undefined,6.1777,,6450.0,integral
1490221472,Undefined,8.0407,,6344.0,integral
1490222505,Undefined,9.1962,,6382.0,integral
1490222853,Undefined,9.006,,6474.0,integral
1490222863,Undefined,9.2733,,6474.0,integral
1490223031,Undefined,9.0196,,6510.0,integral
1490223050,Undefined,15.6161,,6510.0,integral
1490223260,Undefined,16.1839,,6510.0,integral
1490223616,Undefined,9.2037,,6672.0,integral
1490223618,Undefined,9.1951,,6672.0,integral
1490223635,Undefined,24.9253,,6672.0,integral
1490226082,Undefined,6.2771,,6420.0,integral
1490226392,Undefined,9.0575,,6346.0,integral
1490227965,Undefined,6.1004,,6396.0,integral
1490228197,Undefined,6.1822,,6386.0,integral
1490228546,Undefined,6.1774,,6350.0,integral
1490255669,Undefined,6.0278,,6338.0,integral
1490650993,Undefined,-1.0,,-1.0,integral
1490653024,Undefined,9.0047,,6498.0,integral
1490654350,Undefined,6.0973,,6352.0,integral
1490655243,Undefined,6.2854,,6362.0,integral
1490665094,Undefined,6.2623,,6302.0,integral
1490666841,Undefined,9.1531,,6386.0,integral
1490667005,Undefined,6.1136,,6452.0,integral
1490668942,Undefined,11.9939,,6558.0,integral
1490669323,Undefined,6.5432,,6434.0,integral
1490672837,Undefined,9.0489,,6476.0,integral
1490672981,Undefined,9.167,,6404.0,integral
1490673562,Undefined,6.201,,6488.0,integral
1490673814,Undefined,9.1418,,6404.0,integral
1490674374,Undefined,9.1378,,6404.0,integral
1490675781,Undefined,6.0128,,6394.0,integral
1490676504,Undefined,9.0088,,6382.0,integral
1490677187,Undefined,9.1265,,6812.0,integral
1490677191,Undefined,9.3049,,6812.0,integral
1490677594,Undefined,6.4271,,6798.0,integral
1490677791,Undefined,6.0532,,6630.0,integral
1490678169,Undefined,6.2434,,6364.0,integral
1490713688,Undefined,9.5162,,6458.0,integral
1490740833,Undefined,9.0913,,6550.0,integral
1490779026,Undefined,9.8326,,6806.0,integral
1490779026,Undefined,9.9334,,6806.0,integral
1490781006,Undefined,6.09,,6302.0,integral
1490783712,Undefined,6.3237,,6316.0,integral
1490801617,Undefined,6.2378,,6284.0,integral
1490801855,Undefined,9.1191,,6346.0,integral
1490900559,Undefined,6.7168,,6388.0,integral
1490902193,Undefined,9.1633,,6240.0,integral
1490903709,Undefined,6.1908,,6656.0,integral
1490903905,Undefined,10.1677,,6502.0,integral
1490904134,Undefined,6.2949,,6372.0,integral
1490904264,Undefined,9.2196,,6496.0,integral
1490904385,Undefined,9.2003,,6372.0,integral
1490904393,Undefined,7.6935,,6330.0,integral
1490904522,Undefined,6.4114,,6246.0,integral
1490905194,Undefined,13.4494,,6306.0,integral
1490907277,Undefined,6.6828,,6242.0,integral
1490907648,Undefined,6.334,,6394.0,integral
1490907845,Undefined,9.2768,,6266.0,integral
1490908065,Undefined,9.4134,,6410.0,integral
1490908192,Undefined,11.9373,,6362.0,integral
1490908503,Undefined,18.4555,,6536.0,integral
1490908784,Undefined,9.0746,,6542.0,integral
1490909131,Undefined,9.0921,,6684.0,integral
1490910045,Undefined,6.372,,6478.0,integral
1490910142,Undefined,9.7453,,6370.0,integral
1490910324,Undefined,7.0598,,6372.0,integral
1490910529,Undefined,9.4371,,6986.0,integral
1490910533,Undefined,26.9648,,6986.0,integral
1490911004,Undefined,6.1004,,6548.0,integral
1490913726,Undefined,10.3452,,6668.0,integral
1490913746,Undefined,39.7007,,6668.0,integral
1490913907,Undefined,6.2447,,6468.0,integral
1490914102,Undefined,7.3693,,6618.0,integral
1490914875,Undefined,6.2307,,6352.0,integral
1490916021,Undefined,9.2543,,6308.0,integral
1490916280,Undefined,9.0674,,6496.0,integral
1490916815,Undefined,6.0339,,6312.0,integral
1490918047,Undefined,9.3757,,6326.0,integral
1490918564,Undefined,6.1348,,6824.0,integral
1490919489,Undefined,6.6793,,6594.0,integral
1490929011,Undefined,6.1168,,6264.0,integral
1490931350,Undefined,6.8575,,6240.0,integral
1490932796,Undefined,9.2749,,6282.0,integral
1490934096,Undefined,6.0701,,6470.0,integral
1490934241,Undefined,9.6908,,6842.0,integral
1490934391,Undefined,9.3477,,6748.0,integral
1490934793,Undefined,9.1439,,6492.0,integral
1490935374,Undefined,6.6654,,6300.0,integral
1490935748,Undefined,7.2962,,6252.0,integral
1490936449,Undefined,9.0008,,6230.0,integral
1490936811,Undefined,9.3315,,6238.0,integral
1490942174,Undefined,6.4802,,6256.0,integral
1490949905,Undefined,9.0208,,6432.0,integral
1490949914,Undefined,9.2083,,6432.0,integral
1490965098,Undefined,6.3917,,6376.0,integral
1490977996,Undefined,6.337,,6156.0,integral
1490979200,Undefined,9.6332,,6296.0,integral
1491010458,Solar Activity,6.7539,,6162.0,integral
1491021517,Short Spike,9.2591,,6372.0,integral
1491029378,Solar Activity,9.3616,,6218.0,integral
1491029695,Solar Activity,6.4599,,6414.0,integral
1491118605,Solar Activity,9.4052,,6526.0,integral
1491118607,Solar Activity,9.7304,,6526.0,integral
1491227957,Short Spike,7.6299,,7888.0,integral
1491238653,Confirmed GRB,9.1733,10,6136.0,integral
1491417568,Confirmed GRB,9.4529,60,6462.0,integral
1491705744,Confirmed GRB,9.3576,40,16998.0,integral
1491876396,Short Spike,11.2501,,6760.0,integral
1491890781,Short Spike,8.313,,6348.0,integral
1491902889,Undefined,9.0191,,6230.0,integral
1491903054,Short Spike,6.2303,,6302.0,integral
1491915766,Short Spike,6.3304,0.1,6356.0,integral
1492034443,Confirmed GRB,6.0642,0.4,6820.0,integral
1492040576,Confirmed GRB,9.2025,20,6398.0,integral
1492040577,Undefined,9.6361,,6398.0,integral
1492094181,Solar Activity,6.2028,,6458.0,integral
1492351198,Undefined,9.2271,,6662.0,integral
1492351199,Confirmed GRB,9.5252,10,6662.0,integral
1492528007,Short Spike,6.0038,,6784.0,integral
1492572168,Solar Activity,6.017,,6436.0,integral
1492583504,Undefined,9.3405,,8032.0,integral
1492583506,Short Spike,22.1697,,8032.0,integral
1492764246,Short Spike,9.2648,0.1,6692.0,integral
1492791602,Undefined,9.2755,,6306.0,integral
1492792026,Undefined,9.0611,,6458.0,integral
1492848842,Undefined,9.937,,6686.0,integral
1492848843,Undefined,9.5476,,6686.0,integral
1492858820,Undefined,9.4521,,6308.0,integral
1492967599,Undefined,9.1087,,6196.0,integral
1492967719,Undefined,10.0174,,6716.0,integral
1492967884,Undefined,6.7677,,6232.0,integral
1492975311,Undefined,6.0799,,6162.0,integral
1492975329,Undefined,9.5709,,6126.0,integral
1492980921,Undefined,9.2528,,6310.0,integral
1492980924,Undefined,10.2538,,6310.0,integral
1492981461,Undefined,6.176,,6244.0,integral
1492990275,Undefined,6.0272,,6072.0,integral
1492992921,Undefined,6.3871,,6202.0,integral
1492998950,Undefined,6.0866,,6040.0,integral
1492999242,Undefined,6.0358,,6036.0,integral
1493000031,Undefined,9.137,,6070.0,integral
1493006403,Undefined,6.1635,,6092.0,integral
1493010583,Undefined,6.0592,,6044.0,integral
1493011306,Undefined,17.9102,,6528.0,integral
1493011310,Undefined,9.4527,,6528.0,integral
1493014975,Short Spike,9.2237,,6172.0,integral
1493020860,Undefined,9.1404,,6094.0,integral
1493028750,Confirmed GRB,9.3422,60,6354.0,integral
1493028753,Undefined,9.0236,,6354.0,integral
1493030499,Undefined,9.0129,,6082.0,integral
1493071489,Undefined,6.3357,,6006.0,integral
1493089577,Undefined,9.0576,,6234.0,integral
1493091032,Undefined,6.4635,,6110.0,integral
1493091717,Undefined,6.2824,,6052.0,integral
1493092013,Undefined,6.1036,,6182.0,integral
1493092145,Undefined,6.954,,6548.0,integral
1493092154,Undefined,9.2305,,6548.0,integral
1493092167,Undefined,37.8487,,6548.0,integral
1493092372,Undefined,6.0753,,8140.0,integral
1493093012,Undefined,6.2016,,6068.0,integral
1493093287,Undefined,9.1432,,6160.0,integral
1493226033,Short Spike,6.5367,,6168.0,integral
1493243148,Short Spike,6.6994,,6244.0,integral
1493325425,Short Spike,6.3156,,6176.0,integral
1493327073,Solar Activity,6.2374,,6326.0,integral
1493454544,Solar Activity,9.0406,,6288.0,integral
1493473455,Solar Activity,6.1137,,6128.0,integral
1493675033,Short Spike,6.2871,,6674.0,integral
1493873902,Short Spike,10.8393,,6562.0,integral
1493921167,Possible GRB,9.3667,5,6302.0,integral
1493921168,Undefined,9.5661,,6302.0,integral
1493960654,Short Spike,9.1005,,6374.0,integral
1494009520,Short Spike,6.4833,,6452.0,integral
1494129292,Short Spike,9.6769,,6400.0,integral
1494132636,Short Spike,12.5287,,6878.0,integral
1494341788,Short Spike,10.4075,,6592.0,integral
1494393145,Confirmed GRB,9.2803,30,6566.0,integral
1494393146,Undefined,9.4746,,6566.0,integral
1494565596,Short Spike,11.2014,,6878.0,integral
1494701210,Short Spike,9.7388,,6786.0,integral
1494811591,Short Spike,10.596,,6726.0,integral
1494856036,Short Spike,6.4476,,8682.0,integral
1495021915,Short Spike,9.4391,,6462.0,integral
1495077788,Solar Activity,9.0803,,6412.0,integral
1495078129,Solar Activity,9.1913,,6400.0,integral
1495082182,Solar Activity,6.5806,,6376.0,integral
1495258906,Short Spike,10.3286,,6642.0,integral
1495290322,Short Spike,6.2463,,6294.0,integral
1495294224,Possible GRB,9.9382,10,7074.0,integral
1495294227,Undefined,9.8834,,7074.0,integral
1495343956,Solar Activity,6.0002,,6942.0,integral
1495344114,Solar Activity,6.0452,,6298.0,integral
1495467935,Confirmed GRB,-1.0,7,-1.0,integral
1495495319,Possible GRB,9.7381,30,8802.0,integral
1495495324,Undefined,10.8406,,8802.0,integral
1495572256,Short Spike,7.2719,,6484.0,integral
1495622439,Confirmed GRB,9.5356,20,8894.0,integral
1495622441,Undefined,12.2649,,8894.0,integral
1495960279,Possible GRB,6.1314,0.5,11186.0,integral
1496041538,Solar Activity,9.4061,,8242.0,integral
1496041540,Confirmed GRB,9.3332,60,8242.0,integral
1496041719,Solar Activity,6.0904,,6222.0,integral
1496305407,Undefined,9.1654,,7996.0,integral
1496305572,Undefined,21.438,,7614.0,integral
1496305658,Undefined,9.252,,7614.0,integral
1496305662,Possible GRB,27.9237,30,7614.0,integral
1496399433,Short Spike,6.1889,,6388.0,integral
1496408703,Short Spike,6.9983,,6404.0,integral
1496766860,Short Spike,9.6782,,6504.0,integral
1496875320,Possible GRB,9.6498,25,7772.0,integral
1496877478,Confirmed GRB,9.0739,20,6426.0,integral
1497353569,Short Spike,6.6727,,6598.0,integral
1497420401,Confirmed GRB,9.1608,5,6418.0,integral
1497440384,Confirmed GRB,9.1309,40,7060.0,integral
1497604020,Possible GRB,6.7392,1,6560.0,integral
1498279001,Short Spike,6.3318,,6584.0,integral
1498312822,Short Spike,6.1185,,6652.0,integral
1498331322,Short Spike,6.5349,,6494.0,integral
1498798464,Short Spike,12.1364,,6898.0,integral
1498936957,Short Spike,6.1783,,6564.0,integral
1499038893,Confirmed GRB,10.8578,16,9598.0,integral
1499038895,Undefined,13.7437,,9598.0,integral
1499061740,Short Spike,9.1088,,6596.0,integral
1499071439,Possible GRB,9.4816,40,7236.0,integral
1499071441,Undefined,9.007,,7236.0,integral
1499222756,Confirmed GRB,9.1201,8,7012.0,integral
1499222758,Undefined,9.2472,,7012.0,integral
1499475970,Confirmed GRB,7.2323,1,9410.0,integral
1499518148,Possible GRB,14.5699,1,7074.0,integral
1499673665,Short Spike,10.2966,,6688.0,integral
1500133519,Short Spike,7.6336,,6640.0,integral
1500174906,Short Spike,6.4882,,6862.0,integral
1500185482,Solar Activity,8.4121,,6506.0,integral
1501040790,Undefined,9.552,,5146.0,integral
1501040791,Possible GRB,10.1086,8,5146.0,integral
1501095779,Undefined,9.441,,5028.0,integral
1501095781,Confirmed GRB,9.293,10,5028.0,integral
1501113511,Possible GRB,6.4289,0.5,10050.0,integral
1501282999,Confirmed GRB,-1.0,1,-1.0,integral
1501942725,Confirmed GRB,-1.0,0.5,-1.0,integral
1501943914,Confirmed GRB,-1.0,2,-1.0,integral
1502231263,Confirmed GRB,-1.0,20,-1.0,integral
1502829164,Short Spike,12.4292,,6756.0,integral
1502893378,Confirmed GRB,11.441,2,11726.0,integral
1502893383,Undefined,25.1751,,11726.0,integral
1502973666,Confirmed GRB,-1.0,0.5,-1.0,integral
1503110343,Solar Activity,9.1317,,6048.0,integral
1503163471,Solar Activity,6.5751,,6056.0,integral
1503163691,Solar Activity,9.1651,,6250.0,integral
1503354922,Short Spike,9.8277,,7976.0,integral
1503354924,Short Spike,26.9231,,7976.0,integral
1503368621,Solar Activity,7.0365,,6254.0,integral
1503368825,Solar Activity,9.1291,,6460.0,integral
1503368831,Solar Activity,31.9628,,6596.0,integral
1503369429,Solar Activity,9.0261,,5872.0,integral
1503402946,Short Spike,6.5948,,6042.0,integral
1503409955,Short Spike,6.0934,,5944.0,integral
1503570448,Short Spike,12.4737,,6256.0,integral
1503645720,Confirmed GRB,9.4614,10,5928.0,integral
1503662404,Confirmed GRB,6.1264,10,5946.0,integral
1503662407,Undefined,9.066,,5946.0,integral
1503753439,Short Spike,6.3091,,6148.0,integral
1503776334,Confirmed GRB,9.319,15,10182.0,integral
1503776337,Confirmed GRB,9.5623,15,10182.0,integral
1503808617,Short Spike,11.3801,,6538.0,integral
1503862684,Confirmed GRB,9.8558,0.5,6198.0,integral
1503988179,Possible GRB,-1.0,4,-1.0,integral
1503988412,Possible GRB,6.3921,5,6100.0,integral
1504079511,Confirmed GRB,9.0523,10,6100.0,integral
1504221096,Short Spike,9.6055,,6490.0,integral
1504253813,Confirmed GRB,9.7985,4,6238.0,integral
1504267195,Confirmed GRB,9.5039,20,6424.0,integral
1504267196,Confirmed GRB,10.5252,20,6424.0,integral
1504518360,Confirmed GRB,10.8573,20,9354.0,integral
1504658591,Confirmed GRB,-1.0,100,-1.0,integral
1504976853,Possible GRB,9.4942,10,5674.0,integral
1504976854,Possible GRB,9.2611,10,5674.0,integral
1504978262,Short Spike,6.1859,,5900.0,integral
1505721389,Short Spike,6.4584,,6462.0,integral
1505894664,Possible GRB,7.6387,0.2,6318.0,integral
1505966529,Confirmed GRB,-1.0,10,-1.0,integral
1506083184,Short Spike,6.3612,,6258.0,integral
1506085927,Short Spike,10.9606,0.1,6532.0,integral
1506141065,Confirmed GRB,6.6372,2,6100.0,integral
1506151298,Short Spike,7.7962,,6076.0,integral
1506177241,Short Spike,6.343,,6140.0,integral
1506183083,Short Spike,7.8136,,6194.0,integral
1506413438,Possible GRB,9.0375,3,5940.0,integral
1506413439,Possible GRB,9.2371,3,5940.0,integral
1506552988,Short Spike,9.9579,0.1,6002.0,integral
1506592878,Short Spike,9.84,0.1,6092.0,integral
1506832816,Short Spike,16.1623,,6720.0,integral
1506877306,Short Spike,9.7334,0.1,6194.0,integral
1507020656,Short Spike,6.371,,6162.0,integral
1507038357,Short Spike,6.3422,,6238.0,integral
1507080816,Short Spike,6.3196,,6178.0,integral
1507299030,Short Spike,6.0255,,6266.0,integral
1507302110,Short Spike,7.7123,,6146.0,integral
1507427678,Confirmed GRB,10.2168,1,6332.0,integral
1507662053,Confirmed GRB,6.2262,80,8210.0,integral
1507683935,Confirmed GRB,10.0321,5,9626.0,integral
1507683937,Undefined,11.7723,,9626.0,integral
1507746765,Possible GRB,9.7991,1,6550.0,integral
1507746767,Undefined,11.1445,,6550.0,integral
1507798070,Solar Activity,6.3469,,6118.0,integral
1507798430,Undefined,7.3228,,6318.0,integral
1507974924,Short Spike,6.0602,,6092.0,integral
1507987907,Short Spike,9.8859,,6624.0,integral
1508261464,Possible GRB,12.1035,1,8002.0,integral
1508261465,Undefined,26.4364,,8002.0,integral
1508344177,Confirmed GRB,9.1758,8,6074.0,integral
1508348704,Possible GRB,10.4183,5,6352.0,integral
1508361172,Possible GRB,14.9166,0.2,6954.0,integral
1508706860,Confirmed GRB,9.178,8,6170.0,integral
1508865781,Short Spike,7.9668,,6052.0,integral
1509108148,Short Spike,11.8984,,6416.0,integral
1509139259,Short Spike,11.6167,,6434.0,integral
1509267948,,11.6566,,6518.0,integral
1509274712,,9.4332,,6388.0,integral
1509303554,,6.3489,,10198.0,integral
1509384585,Confirmed GRB,-1.0,0.1,-1.0,integral
1509533389,Possible GRB,9.1284,20,6544.0,integral
1509533391,Possible GRB,9.8323,20,6544.0,integral
1509576577,Short Spike,6.3947,0.1,6420.0,integral
1509590045,Confirmed GRB,9.7186,6,7504.0,integral
1509590049,Possible GRB,13.0106,6,7504.0,integral
1509750629,Confirmed GRB,16.0496,0.5,10334.0,integral
1509750631,Undefined,33.076,,10334.0,integral
1509762514,Possible GRB,6.2847,1,6124.0,integral
1509789182,Short Spike,9.5737,0.1,6510.0,integral
1509969408,Undefined,9.1629,,6324.0,integral
1509969409,Possible GRB,9.6546,5,6324.0,integral
1510078130,Possible GRB,9.0516,10,6152.0,integral
1510238164,Short Spike,6.6661,,6226.0,integral
1510285615,Short Spike,11.4566,,6618.0,integral
1510303219,Solar Activity,9.2418,,6096.0,integral
1510330822,Solar Activity,6.168,,6042.0,integral
1510409551,Solar Activity,6.9963,,6076.0,integral
1510479738,Possible GRB,14.443,0.5,9194.0,integral
1510479740,Undefined,36.2695,,9194.0,integral
1510487595,Short Spike,6.0813,,6244.0,integral
1510492822,Short Spike,12.8316,,6564.0,integral
1510519616,Solar Activity,6.0975,,6086.0,integral
1510519814,Confirmed GRB,9.3315,20,6284.0,integral
1510519817,Undefined,10.0953,,6284.0,integral
1510879313,Short Spike,9.353,,6360.0,integral
1510953394,Short Spike,9.3186,,6624.0,integral
1513426334,Short Spike,9.584,,6568.0,integral
1513434345,Confirmed GRB,10.083,10,8754.0,integral
1513434347,Confirmed GRB,16.5264,,8754.0,integral
1513436168,Short Spike,6.4573,,6488.0,integral
1513491423,Short Spike,6.9188,,7978.0,integral
1513528111,Short Spike,7.2299,,9210.0,integral
1513665736,Confirmed GRB,10.9372,0.2,6794.0,integral
1513677263,Possible GRB,6.835,1.5,6370.0,integral
1513694099,Undefined,9.7708,,6616.0,integral
1513758399,Undefined,19.9371,,7788.0,integral
1513770144,Undefined,11.3872,,6978.0,integral
1513865887,Undefined,6.5148,,6682.0,integral
1513890358,Undefined,6.1926,,8502.0,integral
1514332811,Undefined,9.613,,15698.0,integral
1514332812,Confirmed GRB,9.8126,40,15698.0,integral
1514338125,Short Spike,9.3429,,6714.0,integral
1514402228,Short Spike,10.2154,,6586.0,integral
1514541577,Confirmed GRB,-1.0,6,-1.0,integral
1514552036,Possible GRB,6.1067,0.5,6932.0,integral
1514596160,Confirmed GRB,6.2374,10,6760.0,integral
1514602285,Possible GRB,7.5831,0.5,6448.0,integral
1514674533,Confirmed GRB,9.1023,20,6330.0,integral
1514679342,Short Spike,6.0974,,6578.0,integral
1514693775,Short Spike,13.7744,,7134.0,integral
1514808975,Possible GRB,6.1599,1,6346.0,integral
1514928270,Undefined,6.3316,,6342.0,integral
1514941710,Undefined,-1.0,,-1.0,integral
1514941720,Confirmed GRB,-1.0,200,-1.0,integral
1515019633,Possible GRB,13.0333,0.5,6982.0,integral
1515525876,Short Spike,6.344,0.1,6760.0,integral
1515594958,Short Spike,6.7122,0.1,6440.0,integral
1515774638,Possible GRB,9.9165,20,6916.0,integral
1515774776,Possible GRB,10.9843,4,7194.0,integral
1515775656,Short Spike,9.1119,,6642.0,integral
1515787947,Undefined,9.407,,6666.0,integral
1515787948,Possible GRB,9.4793,10,6666.0,integral
1515802558,Confirmed GRB,9.4337,20,8366.0,integral
1515802560,Undefined,12.8847,,8366.0,integral
1515811624,Confirmed GRB,9.1257,100,6734.0,integral
1515811625,Undefined,9.6477,,6734.0,integral
1515837726,Confirmed GRB,10.2879,40,11622.0,integral
1516533652,Short Spike,6.2785,0.1,6682.0,integral
1516613941,Solar Activity,9.1428,,6856.0,integral
1516630350,Short Spike,6.3589,0.1,6706.0,integral
1516922916,Short Spike,11.0622,,6804.0,integral
1516932990,Confirmed GRB,9.071,20,6568.0,integral
1516932992,Undefined,9.2585,,6568.0,integral
1517199739,Possible GRB,9.7777,1,5418.0,integral
1517547869,Confirmed GRB,9.4506,10,5290.0,integral
1517611939,Short Spike,9.6488,,5508.0,integral
1517845394,Short Spike,6.1011,,5418.0,integral
1518265478,Confirmed GRB,-1.0,50,-1.0,integral
1518966845,Confirmed GRB,-1.0,8,-1.0,integral
1519056571,Short Spike,6.2857,0.1,6538.0,integral
1519375514,Solar Activity,9.1931,,6548.0,integral
1519386549,Solar Activity,6.1498,,6454.0,integral
1519390445,Solar Activity,7.4349,,6472.0,integral
1519391314,Solar Activity,9.356,,6420.0,integral
1519488586,Short Spike,6.3832,,9354.0,integral
1519620415,Solar Activity,6.0149,,6434.0,integral
1519621174,Solar Activity,9.2936,,6726.0,integral
1519637098,Possible GRB,9.1602,1,6450.0,integral
1519707856,Confirmed GRB,10.9108,0.3,6736.0,integral
1521306085,Possible GRB,-1.0,,-1.0,integral
1521306085,Confirmed GRB,-1.0,0.1,-1.0,integral
1521930240,Solar Activity,6.2087,,6442.0,integral
1521940960,Short Spike,9.9704,,6886.0,integral
1521942857,Confirmed GRB,9.2134,8.7,7904.0,integral
1521942861,Undefined,9.7905,,7904.0,integral
1522034767,Confirmed GRB,10.1558,13.9,7468.0,integral
1522034769,Undefined,10.208,,7468.0,integral
1522205488,Short Spike,9.1429,,8842.0,integral
1522444993,Possible GRB,9.0513,4.08,6526.0,integral
1522613857,Possible GRB,9.3726,19.58,6846.0,integral
1522614416,Short Spike,8.4253,,6674.0,integral
1522662297,Confirmed GRB,9.1193,0.2750,9142.0,integral
1522662299,Undefined,23.3496,,9142.0,integral
1522668731,Possible GRB,11.2544,0.15,6986.0,integral
1522694739,Possible GRB,6.8931,0.5,6572.0,integral
1522697846,Short Spike,6.0515,,6576.0,integral
1522711056,Short Spike,7.1656,,6614.0,integral
1522714956,Short Spike,7.1889,,6592.0,integral
1522900973,Undefined,-1.0,,-1.0,integral
1522900973,Undefined,-1.0,,-1.0,integral
1522955623,Short Spike,10.2768,,6674.0,integral
1522969521,Short Spike,9.5229,,6622.0,integral
1523261898,Confirmed GRB,-1.0,20,-1.0,integral
1523261898,Undefined,-1.0,,-1.0,integral
1523331482,Short Spike,7.8359,,6634.0,integral
1523416182,Short Spike,6.8044,,6492.0,integral
1523527926,Possible GRB,-1.0,20,-1.0,integral
1523527926,Undefined,-1.0,,-1.0,integral
1523587783,Possible GRB,-1.0,40,-1.0,integral
1523587783,Undefined,-1.0,,-1.0,integral
1523866166,Confirmed GRB,-1.0,100,-1.0,integral
1523866166,Undefined,-1.0,,-1.0,integral
1523982765,Undefined,-1.0,,-1.0,integral
1523982765,Confirmed GRB,-1.0,0.2,-1.0,integral
1524033846,Confirmed GRB,-1.0,1,-1.0,integral
1524033846,Undefined,-1.0,,-1.0,integral
1524224584,Short Spike,11.6159,,6722.0,integral
1524249280,Short Spike,8.642,,6546.0,integral
1524259049,Short Spike,6.0398,,6650.0,integral
1524444423,Possible GRB,-1.0,10,-1.0,integral
1524540625,Short Spike,6.0326,0.15,6510.0,integral
1524701202,Possible GRB,-1.0,50,-1.0,integral
1524714643,Short Spike,8.5774,,6666.0,integral
1524791292,Short Spike,9.5874,,6650.0,integral
1524825423,Confirmed GRB,-1.0,10,-1.0,integral
1524882435,Possible GRB,-1.0,5,-1.0,integral
1525403748,Confirmed GRB,6.0485,30,6734.0,integral
1525424002,Short Spike,7.4116,,6820.0,integral
1525434153,Short Spike,6.8702,,6676.0,integral
1525865015,Short Spike,6.9949,,6584.0,integral
1525887508,Short Spike,6.184,,6382.0,integral
1525891017,Short Spike,6.7193,,6432.0,integral
1525891520,Short Spike,6.2459,,6428.0,integral
1525904118,Solar Activity,6.0363,,6424.0,integral
1525906227,Solar Activity,9.0446,,6570.0,integral
1525906331,Solar Activity,6.2103,,6500.0,integral
1525906351,Solar Activity,12.52,,6418.0,integral
