name,ra,dec,lii,bii,error_radius,time,end_time,Trigger Time,trigger_type,reliability,trigger_timescale,trigger_algorithm,channel_low,channel_high,adc_low,adc_high,detector_mask,geo_long,geo_lat,ra_scx,dec_scx,ra_scz,dec_scz,theta,phi,localization_source
TGF240517739,63.2667,-68.3,281.3272,-39.301,26.7667,1715960474.926239,1715960851.76459,1715960612.768541,TGF,1.0,16,116,5,7,1353,4095,11001000000010,75.8167,9.6,97.0615,-11.3436,195.3715,-35.7707,69.9994,58.9775,"Fermi, GBM"
TGF100501128,50.6667,-68.25,284.7868,-43.1635,34.7,1272675698.98683,1272676313.396493,1272675832.428794,TGF,1.0,16,119,5,7,1353,4095,11,97.067,-0.4,64.0125,-5.8575,338.8256,39.2785,120.0,302.0,"Fermi, GBM FSW"
TGF130202274,129.85,-68.25,282.8526,-15.8934,33.2667,1359783153.896584,1359783760.115464,1359783285.242763,TGF,1.0,16,119,5,7,1353,4095,11,149.2,-7.7333,309.8296,-9.0498,51.1155,-50.8592,40.0,110.0,"Fermi, GBM FSW"
TGF100713481,344.9,-68.1667,317.3882,-45.6953,27.8167,1279013410.698339,1279014025.106795,1279013542.684105,TGF,1.0,16,116,5,7,1353,4095,10110011,253.8,20.017,72.3702,3.787,344.4015,-28.1683,40.0,265.9833,"Fermi, GBM FSW"
TGF190731188,99.0833,-68.0667,278.3391,-26.4152,20.1333,1564540111.690401,1564540578.642042,1564540247.084557,TGF,1.0,16,116,5,7,1353,4095,100000010010,280.5833,8.25,171.5047,-15.8466,273.7838,-36.8422,75.0,68.0,"Fermi, GBM FSW"
TGF200213374,220.55,-67.9667,313.0544,-7.2989,31.0,1581580538.588946,1581581087.465067,1581580671.727793,TGF,1.0,16,117,5,7,1353,4095,11000000000010,240.2167,-24.6167,326.4231,-14.2826,176.9208,-73.5403,15.0,60.0,"Fermi, GBM FSW"
TGF130321926,212.35,-67.8667,310.1949,-6.1011,35.0,1363900278.775625,1363900893.184604,1363900418.025564,TGF,1.0,16,118,5,7,1353,4095,11001,103.0167,-0.65,342.7256,-22.5873,228.6951,-44.3892,25.0,288.0,"Fermi, GBM FSW"
TGF160608977,251.05,-67.8167,322.2588,-14.1883,30.1,1465421101.50754,1465421715.918007,1465421240.405761,TGF,1.0,16,119,5,7,1353,4095,11,267.8,18.8833,69.5497,28.1697,142.3291,-28.9353,70.0,145.0,"Fermi, GBM FSW"
TGF101002507,41.0667,-67.6833,287.9513,-46.0254,27.1333,1286014065.793973,1286014680.204602,1286014198.548192,TGF,1.0,16,119,5,7,1353,4095,11,16.0,5.7,194.3221,50.7159,185.259,-38.9318,70.0,172.0,"Fermi, GBM FSW"
TGF170619358,158.35,-67.6333,290.3512,-8.1986,34.85,1497854019.621849,1497854634.032719,1497854151.847968,TGF,1.0,16,119,5,7,1353,4095,11,151.8833,-9.15,92.5711,17.5094,158.1625,-52.6409,15.0,120.0,"Fermi, GBM FSW"
TGF130415857,38.25,-67.5333,289.0901,-46.7716,16.3333,1366050719.217767,1366051333.627792,1366050853.187871,TGF,1.0,16,43,5,7,1353,4095,10011111100000,109.4,-1.8333,17.2733,3.0598,290.3636,-45.243,55.0,292.0,"Fermi, GBM FSW"
TGF130204258,134.35,-67.45,283.2315,-14.0542,33.4667,1359954599.746133,1359955205.964732,1359954731.300238,TGF,1.0,16,119,5,7,1353,4095,11,126.95,-13.0667,304.2173,4.8726,26.7955,-56.5771,45.0,130.0,"Fermi, GBM FSW"
TGF160322317,312.7667,-67.25,327.5125,-36.3069,34.95,1458628479.62375,1458629094.03462,1458628615.881993,TGF,1.0,16,118,5,7,1353,4095,10001001,126.85,-18.25,350.7162,-5.7012,77.5118,29.2446,130.0,59.0,"Fermi, GBM FSW"
TGF140226794,78.7333,-67.2167,277.6528,-34.1443,26.5833,1393437655.853999,1393438262.070626,1393437787.34381,TGF,1.0,16,50,4,7,497,4095,10100000000000,26.2833,-3.6333,340.3516,-9.0076,80.2194,-47.2315,20.0,75.0,"Fermi, GBM FSW"
TGF101128617,54.4167,-67.1667,282.4138,-42.7408,30.2833,1290951940.227114,1290952554.63903,1290952077.013618,TGF,1.0,16,119,5,7,1353,4095,11,43.117,-18.383,241.9214,-15.4325,4.9922,-63.1653,20.0,105.0,"Fermi, GBM FSW"
TGF110818474,263.1667,-67.0167,325.6203,-17.619,23.5667,1313659224.193534,1313659838.602433,1313659362.83547,TGF,1.0,16,116,5,7,1353,4095,1000000100111,285.267,9.033,158.2016,14.6462,70.1429,-7.3855,105.0,250.0,"Fermi, GBM FSW"
TGF150603062,6.3167,-66.8167,306.9425,-50.1073,19.1167,1433287594.71083,1433288045.278533,1433287728.025013,TGF,1.0,16,119,5,7,1353,4095,11,281.4,7.8667,75.3588,35.0996,225.5021,50.9801,155.0,192.0,"Fermi, GBM FSW"
TGF191005213,181.2667,-66.7667,298.3723,-4.3063,31.4833,1570244700.352478,1570245314.762382,1570244833.746444,TGF,1.0,16,116,5,7,1353,4095,10000000111,92.0167,18.0333,219.8096,33.5095,161.9868,-38.8093,30.0,240.0,"Fermi, GBM FSW"
TGF101219539,240.5667,-66.75,320.2087,-10.5181,26.8667,1292759633.028451,1292760247.439441,1292759766.3747,TGF,1.0,16,116,5,7,1353,4095,10100000000010,118.75,6.733,267.3507,-23.3118,17.1261,-38.1375,70.0,43.0,"Fermi, GBM FSW"
TGF161102468,276.75,-66.7,328.1108,-22.4161,26.2667,1478081474.149726,1478082088.560234,1478081609.831911,TGF,1.0,16,119,5,7,1353,4095,11,275.0667,9.0667,239.0619,-0.5407,148.6696,-35.9623,70.0,290.0,"Fermi, GBM FSW"
TGF140902738,292.4167,-66.4167,329.6046,-28.4909,34.2667,1409672389.791316,1409673004.201823,1409672527.617525,TGF,1.0,16,119,5,7,1353,4095,11,351.3333,12.7833,185.1186,7.3081,274.7833,-2.6123,65.0,105.0,"Fermi, GBM FSW"
TGF211029845,206.45,-66.2167,308.3824,-3.9219,26.0,1635531245.678146,1635531860.088332,1635531380.272347,TGF,1.0,16,116,5,7,1353,4095,10010000011,95.45,17.2667,187.5018,-45.4096,61.4383,-30.1276,80.0,339.0,"Fermi, GBM FSW"
TGF190216584,20.8167,-66.0667,297.8401,-50.7457,34.25,1550321934.719579,1550322549.13238,1550322073.234338,TGF,1.0,16,119,5,7,1353,4095,11,45.0,-19.15,317.0049,-12.3445,47.3324,-1.4961,65.0,66.0,"Fermi, GBM FSW"
TGF230828990,196.067,-65.95,304.2404,-3.1109,28.2667,1693259011.87102,1693259593.51176,1693259149.632977,TGF,1.0,16,116,5,7,1353,4095,1000011000011,104.45,8.8333,154.6567,13.2616,46.559,52.8123,160.003,284.965,"Fermi, GBM"
TGF151120585,108.6833,-65.9333,276.9236,-22.3039,26.5167,1448024422.667684,1448025037.078996,1448024558.17401,TGF,1.0,16,119,5,7,1353,4095,11,27.45,-7.1,226.6304,-9.0262,327.6572,-50.2895,60.0,93.0,"Fermi, GBM FSW"
TGF130412908,265.2,-65.9333,327.0234,-17.8331,26.1833,1365795937.91977,1365796347.52644,1365796075.681888,TGF,1.0,16,119,5,7,1353,4095,11,283.6167,6.6333,3.2014,28.3113,68.1045,-38.2156,75.0,120.0,"Fermi, GBM FSW"
TGF130702936,270.7833,-65.9333,328.0259,-19.9022,25.9333,1372796725.790745,1372797340.200166,1372796864.704777,TGF,1.0,16,119,5,7,1353,4095,11,259.85,22.6,94.0681,-16.5906,130.0614,69.7845,165.0,120.0,"Fermi, GBM FSW"
TGF100305806,44.05,-65.85,284.9423,-46.6822,21.8833,1267813140.546888,1267813754.957436,1267813274.389131,TGF,1.0,16,119,5,7,1353,4095,11,123.983,-7.1,334.2834,3.4145,241.6455,37.6456,150.0,280.0,"Fermi, GBM FSW"
TGF111027597,88.95,-65.8333,275.5464,-30.2389,23.0167,1319717834.281911,1319718448.69262,1319717970.668216,TGF,1.0,16,116,5,7,1353,4095,10100100010001,42.2,1.4,214.7026,-15.6458,319.5,-42.3628,65.0,89.0,"Fermi, GBM FSW"
TGF100826543,22.3,-65.7833,296.8088,-50.8936,34.1333,1282820364.051238,1282820970.269756,1282820495.701338,TGF,1.0,16,117,5,7,1353,4095,1100000000010,98.1,-10.433,172.4737,-23.9308,299.6432,-53.7017,40.0,86.0,"Fermi, GBM FSW"
TGF200911939,132.5,-65.75,281.3854,-13.5899,29.2333,1599856201.414275,1599856815.826795,1599856338.568912,TGF,1.0,16,119,5,7,1353,4095,11,282.2,9.5667,165.1131,3.9411,255.2725,2.3125999999999998,105.0,73.0,"Fermi, GBM FSW"
TGF220921976,34.3167,-65.6333,289.5749,-49.2095,22.3667,1663795520.254532,1663795581.695639,1663795529.37474,TGF,1.0,16,119,5,7,1353,4095,11,273.85,16.2167,190.2563,-6.2708,283.9983,-30.7072,70.0,107.0,"Fermi, GBM FSW"
TGF220704208,32.6,-65.4667,290.4094,-49.6978,27.8,1656903452.896607,1656904067.306471,1656903589.698681,TGF,1.0,16,117,5,7,1353,4095,11010000000010,124.7,24.1667,76.1207,51.5642,129.6523,-25.2535,70.0,124.0,"Fermi, GBM FSW"
TGF090813215,112.1,-65.45,276.9087,-20.817,15.25,1250132882.979932,1250133497.3904,1250133014.79004,TGF,1.0,16,43,5,7,1353,4095,111111110100,278.2299,-2.2187,141.3904,2.0008,247.1598,82.6749,,,"Fermi, GBM"
TGF121117753,85.1667,-65.3667,275.0714,-31.8181,32.2,1353171738.005085,1353172352.41511,1353171874.103241,TGF,1.0,16,117,5,7,1353,4095,100100000010,66.4,-9.567,236.6644,-24.5681,4.1719,-53.0991,40.0,86.0,"Fermi, GBM FSW"
TGF180906075,310.233,-65.0833,330.4276,-35.8695,23.5,1536191130.149813,1536191744.560803,1536191267.272143,TGF,1.0,16,119,5,7,1353,4095,11,16.35,-0.0667,146.1953,-40.3213,1.428,-43.9033,35.0025,298.991,"Fermi, GBM"
TGF210918063,207.75,-64.9667,309.182,-2.8202,26.0167,1631921321.65993,1631921936.069754,1631921459.870003,TGF,1.0,16,116,5,7,1353,4095,1100000000011,10.0833,6.1167,160.4189,-48.4367,6.0414,-38.6424,75.0,334.0,"Fermi, GBM FSW"
TGF200117374,172.2833,-64.8167,294.3165,-3.3307,32.65,1579247787.076512,1579248401.488025,1579247925.878897,TGF,1.0,16,119,5,7,1353,4095,11,124.6167,-17.25,287.4005,-28.8113,358.8314,30.0702,145.0,61.0,"Fermi, GBM FSW"
TGF130901904,10.0167,-64.7167,304.92,-52.3676,34.85,1378064411.619709,1378065026.027481,1378064546.597332,TGF,1.0,16,119,5,7,1353,4095,11,112.3833,6.55,150.393,24.502,28.3796,49.3127,114.922,221.963,"Fermi, LAT"
TGF110906986,325.35,-64.6667,328.0628,-42.0176,30.35,1315345068.881772,1315345683.290309,1315345208.131631,TGF,1.0,16,119,5,7,1353,4095,11,87.5,10.567,176.3702,-9.5603,99.7035,53.8583,155.0,240.0,"Fermi, GBM FSW"
TGF141116877,80.1667,-64.6167,274.4406,-33.9968,34.8333,1416168047.787389,1416168662.192063,1416168184.732452,TGF,1.0,16,117,5,7,1353,4095,110000000010,111.3167,-2.6833,224.2015,-31.176,94.8879,-46.3188,20.0,300.0,"Fermi, GBM FSW"
TGF120114380,275.5333,-64.5,330.2028,-21.2665,34.8,1326528300.137258,1326528914.547886,1326528438.39549,TGF,1.0,16,119,5,7,1353,4095,11,177.283,-20.25,327.5611,-7.1544,53.7382,27.9755,135.0,57.9833,"Fermi, GBM FSW"
TGF180103442,97.1667,-64.3167,274.0701,-26.6921,32.8333,1514972053.797577,1514972668.209493,1514972192.136155,TGF,1.0,16,117,5,7,1353,4095,10010100000010,144.4833,-15.0167,305.2345,-11.4888,28.0279,31.6835,110.0,102.0,"Fermi, GBM FSW"
TGF151210778,223.783,-64.25,315.8736,-4.5319,31.8833,1449769070.203619,1449769684.614488,1449769202.077858,TGF,1.0,16,119,5,7,1353,4095,11,18.55,-10.5,300.7013,14.511,42.9181,39.2691,155.01,108.005,"Fermi, GBM"
TGF180302863,76.3,-64.2,274.2815,-35.713,29.9,1520019644.167082,1520020258.576906,1520019776.04112,TGF,1.0,16,118,5,7,1353,4095,11001,125.4,-6.4667,332.1623,-25.8054,207.5184,-49.616,60.0,290.0,"Fermi, GBM FSW"
TGF220307463,231.2833,-64.0167,318.8206,-5.9939,28.55,1646647462.366283,1646648076.777756,1646647598.272687,TGF,1.0,16,119,5,7,1353,4095,11,129.9667,-17.2,353.4751,-22.8164,134.5029,-61.5811,40.0,78.0,"Fermi, GBM FSW"
TGF150702707,14.0167,-63.9667,302.085,-53.1539,25.9667,1435848931.790002,1435849546.199504,1435849064.767917,TGF,1.0,16,117,5,7,1353,4095,100100000010,23.2167,3.9333,78.9166,-3.5747999999999998,164.4522,51.2496,160.0,45.0,"Fermi, GBM FSW"
TGF140715983,72.4,-63.9333,274.4415,-37.4342,22.9833,1405459975.224826,1405460589.634086,1405460113.034821,TGF,1.0,16,119,5,7,1353,4095,11,261.8833,19.65,102.9521,29.5888,175.0918,-28.3749,70.0,97.0,"Fermi, GBM FSW"
TGF200630518,178.5,-63.9,296.6652,-1.7292999999999998,24.8333,1593512619.843596,1593513234.252575,1593512752.741407,TGF,1.0,16,116,5,7,1353,4095,10000011001011,280.5833,6.9333,108.7377,15.1895,3.4833,44.1006,160.0,255.0,"Fermi, GBM FSW"
TGF170316973,338.0333,-63.7667,324.678,-47.0505,32.1,1489702758.902961,1489703053.82001,1489702892.169186,TGF,1.0,16,118,5,7,1353,4095,10010001,281.9667,1.8667,1.8403,-0.4803,91.749,10.761,110.0,63.9833,"Fermi, GBM FSW"
TGF230409785,344.55,-63.7167,321.6373,-49.0956,31.2667,1681059030.11895,1681059058.791375,1681059039.095123,TGF,1.0,16,119,5,7,1353,4095,11,16.2167,-5.6333,39.0675,33.64,161.4099,38.7989,155.008,132.026,Known Source
TGF160519606,196.8,-63.65,304.68,-0.8318,35.0,1463661052.770129,1463661667.179953,1463661191.988243,TGF,1.0,16,117,5,7,1353,4095,11000000000010,61.3167,-1.85,84.0024,-13.6912,190.3194,-49.0716,14.9919,80.0053,"Fermi, LAT"
TGF211113838,219.05,-63.5667,314.2787,-3.0269,28.85,1636830267.655009,1636830882.068454,1636830405.049919,TGF,1.0,16,119,5,7,1353,4095,11,24.3833,-1.45,234.5818,-24.3638,351.6837,-45.1713,65.009,33.0084,"Fermi, GBM"
TGF151104733,56.35,-63.5,277.6054,-44.1209,34.1167,1446654787.852478,1446655402.262583,1446654922.414573,TGF,1.0,16,50,4,7,497,4095,1010000000,125.35,5.95,209.4695,-25.1422,97.5975,-38.4409,35.0,272.0,"Fermi, GBM FSW"
TGF230913408,116.85,-63.45,275.7728,-18.1631,15.75,1694591101.002328,1694591715.412594,1694591233.020481,TGF,1.0,16,1,3,4,259,1352,100100000000,193.6,8.8167,162.2534,-52.9914,355.5869,-36.259,70.0001,16.0117,"Fermi, GBM"
TGF221008989,129.9667,-63.45,278.8207,-13.099,34.8667,1665265351.809186,1665265966.221102,1665265489.939718,TGF,1.0,16,43,5,7,1353,4095,1100000011000,92.1167,-3.1167,195.479,-6.1462,105.3624,-1.0831,65.0,288.0,"Fermi, GBM FSW"
TGF200919624,185.4167,-63.4,299.6066,-0.7206,27.85,1600520224.302502,1600520797.752419,1600520321.328127,TGF,1.0,16,117,5,7,1353,4095,10001000000010,121.5333,6.3,166.6838,36.9116,15.2961,49.4488,165.0,220.0,"Fermi, GBM FSW"
TGF211026787,226.3333,-63.1333,317.4031,-4.0872,29.5333,1635267075.375272,1635267689.786464,1635267211.201653,TGF,1.0,16,43,5,7,1353,4095,11010000000000,20.8833,9.2667,232.4568,-41.6372,2.4588,-35.8697,75.0,15.9833,"Fermi, GBM FSW"
TGF240106572,46.1667,-63.0833,281.1174,-48.0131,34.9333,1704544904.112214,1704545510.33375,1704545035.506995,TGF,1.0,16,117,5,7,1353,4095,100100000010,140.5667,-12.5,288.0802,-24.3621,60.9655,-56.3605,10.0008,0.2185,Known Source
TGF140325760,12.2833,-63.0333,303.3774,-54.093,50.0,1395767512.889595,1395768127.30127,1395767647.083999,TGF,1.0,16,119,5,7,1353,4095,11,14.35,6.0833,358.2641,-5.731,81.5154,49.502,125.0,50.0,"Fermi, GBM FSW"
TGF100207843,78.5167,-63.0167,272.6455,-34.9454,24.9667,1265569931.125478,1265570545.536187,1265570066.247739,TGF,1.0,16,50,4,7,497,4095,101000100000,107.586,-4.03,322.9464,-13.3881,217.9477,-47.3955,64.994,271.002,"Fermi, GBM FSW"
TGF100223288,93.7833,-62.8833,272.2758,-28.0248,35.1833,1266904326.481292,1266904940.893207,1266904464.611824,TGF,1.0,16,117,5,7,1353,4095,11000000010,165.2,-14.1,339.1551,-14.7941,94.0438,-57.8904,5.0,60.0,"Fermi, GBM FSW"
TGF200904434,195.1667,-62.8167,303.9857,0.0362,26.7,1599207790.875283,1599208405.286756,1599207923.78967,TGF,1.0,16,119,5,7,1353,4095,11,287.15,15.1833,167.1676,4.9797,74.3074,29.7992,130.0,295.0,"Fermi, GBM FSW"
TGF151207404,202.0833,-62.8,307.1337,-0.2296,26.4833,1449477568.04308,1449478174.26184,1449477699.789257,TGF,1.0,16,116,5,7,1353,4095,111101100111,158.35,-0.8167,246.4689,-15.4884,352.3242,-44.5944,70.0,54.0,"Fermi, GBM FSW"
TGF120822711,104.6667,-62.7833,273.1268,-23.1202,23.6,1345647656.726682,1345648271.136948,1345647795.928904,TGF,1.0,16,119,5,7,1353,4095,11,16.9,-0.717,145.8561,18.4292,216.7732,-44.4546,60.0,87.0,"Fermi, GBM FSW"
TGF180510906,57.6833,-62.65,276.1599,-44.0291,21.5667,1525981380.775863,1525981995.185365,1525981514.889841,TGF,1.0,16,116,5,7,1353,4095,10000010010011,114.8833,7.85,43.9,24.117,279.8663,51.3444,155.0,276.0,"Fermi, GBM FSW"
TGF110405618,328.2667,-62.6333,329.6518,-44.1298,32.6,1302007656.483413,1302008270.894565,1302007790.629698,TGF,1.0,16,116,5,7,1353,4095,101000010011,47.017,-20.15,11.9837,12.4059,72.3449,-66.02,40.0,78.0,"Fermi, GBM FSW"
TGF231130359,156.183,-62.5833,286.9204,-4.3643,50.0,1701329724.602249,1701330339.016579,1701329859.437205,TGF,1.0,16,119,5,7,1353,4095,11,112.3833,4.0833,243.3019,-23.0533,321.9083,24.9004,141.112,54.0123,"Fermi, GBM"
TGF191222795,206.7167,-62.5333,309.2743,-0.3461,27.0667,1577037774.937923,1577038389.351971,1577037911.644927,TGF,1.0,16,116,5,7,1353,4095,1001000000010,28.7,1.75,268.8813,-21.5356,19.9395,-42.3185,75.0,57.0,"Fermi, GBM FSW"
TGF141214588,237.117,-62.5167,321.8397,-6.3362,29.6,1418562308.395685,1418562914.61352,1418562439.645667,TGF,1.0,16,43,5,7,1353,4095,11000,24.0333,-13.4833,243.3954,24.7957,287.3154,-57.3257,25.0051,84.0113,"Fermi, GBM"
TGF180731493,119.583,-62.4333,275.3844,-16.6007,14.0333,1533030444.192311,1533031058.602698,1533030577.314502,TGF,1.0,16,1,3,4,259,1352,1100000000000,159.3667,-3.9833,156.0888,-9.9778,257.1464,-47.4713,65.0134,54.9954,"Fermi, GBM"
TGF220604466,142.68,-62.4,281.8699,-8.0505,50.0,1654333709.832653,1654334324.242477,1654333847.00274,TGF,1.0,16,118,5,7,1353,4095,100101,7.0333,3.6667,83.7755,41.1099,42.3951,-40.6898,59.0065,242.006,"Fermi, GBM"
TGF150103445,157.3667,-62.35,287.2642,-3.8783,28.5667,1420277922.387712,1420278536.798581,1420278057.541998,TGF,1.0,16,117,5,7,1353,4095,10100000000010,40.1667,-13.95,263.4735,11.0631,335.5035,-57.6354,60.0,110.0,"Fermi, GBM FSW"
TGF200603333,304.0667,-62.2167,334.383,-33.6064,34.7667,1591163869.117521,1591164483.529638,1591164006.000102,TGF,1.0,16,119,5,7,1353,4095,11,301.2667,22.95,79.2665,2.8841,341.1985,70.2535,135.0,238.0,"Fermi, GBM FSW"
TGF110709981,140.8167,-62.2,281.1034,-8.514,27.2667,1310247025.146058,1310247639.554957,1310247161.547893,TGF,1.0,16,116,5,7,1353,4095,10000000001011,121.317,25.483,116.0636,-5.0582,46.792699999999996,75.9601,150.0,0.0,"Fermi, GBM FSW"
TGF141111819,142.2167,-62.1167,281.5147,-7.9955,23.3667,1415731051.889522,1415731666.297495,1415731188.291197,TGF,1.0,16,119,5,7,1353,4095,11,356.5333,5.0667,173.0867,6.1441,260.2187,-24.929,80.0,72.0,"Fermi, GBM FSW"
TGF110601852,69.85,-62.0167,272.484,-39.0626,25.9667,1306952710.313688,1306953283.762439,1306952808.235064,TGF,1.0,16,116,5,7,1353,4095,1000000001011,24.083,6.667,84.5826,-50.4408,245.0676,-37.905,80.0,10.0,"Fermi, GBM FSW"
TGF220507092,94.1333,-61.9833,271.281,-27.7731,23.5,1651882190.358227,1651882804.770304,1651882324.104716,TGF,1.0,16,117,5,7,1353,4095,1100000010,14.5833,-1.7332999999999998,44.6701,16.3584,299.3589,41.9751,155.0,276.0,"Fermi, GBM FSW"
TGF121028243,97.8667,-61.9833,271.5462,-26.0357,31.3667,1351399639.244802,1351400253.655592,1351399777.5351,TGF,1.0,16,116,5,7,1353,4095,10100000000011,175.667,-14.567,204.0624,-19.4796,281.2562,32.073,150.0,70.0,"Fermi, GBM FSW"
TGF110724020,15.4333,-61.9667,300.8169,-55.1193,26.4167,1311459976.152505,1311460590.562168,1311460109.610522,TGF,1.0,16,116,5,7,1353,4095,10100001010011,281.883,7.4,159.2066,-6.6156,254.282,-37.3352,70.0,107.0,"Fermi, GBM FSW"
TGF200904959,19.6833,-61.9167,297.3476,-54.9146,50.0,1599253161.100084,1599253775.511597,1599253296.542479,TGF,1.0,16,118,5,7,1353,4095,101001,77.3667,20.4,167.5018,-0.447,78.5142,66.1757,135.0,238.0,"Fermi, GBM FSW"
TGF130228676,256.7167,-61.7833,328.7006,-12.4972,31.5667,1362064238.930257,1362064853.341247,1362064373.71653,TGF,1.0,16,119,5,7,1353,4095,11,33.7667,-16.1667,332.5446,10.247,43.7965,-60.6445,55.0,93.0,"Fermi, GBM FSW"
TGF120604082,98.6167,-61.7333,271.3388,-25.6448,21.6833,1338767755.143486,1338768369.552384,1338767887.305272,TGF,1.0,16,50,4,7,497,4095,10100000,146.7,-4.083,79.0445,35.5123,40.4986,-47.6219,35.0,255.0,"Fermi, GBM FSW"
TGF170907059,267.267,-61.5167,331.5834,-16.6607,50.0,1504740184.164155,1504740798.574743,1504740317.142311,TGF,1.0,16,119,5,7,1353,4095,11,283.75,21.3333,168.4244,20.3461,322.0583,67.5162,134.991,121.959,"Fermi, GBM"
TGF171025401,160.0,-61.48,287.9027,-2.5046,24.17,1508916934.823906,1508917549.235219,1508917071.818295,TGF,1.0,16,1,3,4,259,1352,10100100000000,138.45,22.5,210.3677,-12.2828,306.5932,-26.4767,87.9964,61.0008,"Fermi, GBM"
TGF180414421,249.1333,-61.3167,326.7974,-9.3727,28.2167,1523693034.705614,1523693649.117811,1523693167.956108,TGF,1.0,16,43,5,7,1353,4095,1100000000000,114.0,-2.4,38.9244,-7.5186,136.6957,-45.6943,60.0,110.0,"Fermi, GBM FSW"
TGF161017935,345.467,-61.2167,323.6698,-51.272,29.6333,1476735847.000547,1476736461.410008,1476735980.874494,TGF,1.0,16,43,5,7,1353,4095,10100100000000,175.4167,-14.5167,227.5195,-30.4723,158.7048,31.5578,150.021,300.043,"Fermi, GBM"
TGF120727939,16.9167,-61.05,299.4236,-55.9676,26.9833,1343421004.061656,1343421618.470111,1343421143.183452,TGF,1.0,16,50,4,7,497,4095,10100100,125.3,3.417,109.829,4.1948,23.5461,-41.4737,20.0,255.0,"Fermi, GBM FSW"
TGF140810453,263.9167,-60.9333,331.3332,-14.9629,50.0,1407660616.451418,1407661230.86084,1407660753.077473,TGF,1.0,16,116,5,7,1353,4095,11000010011,270.9,14.1,151.6788,-2.1896,65.1652,57.8414,170.0,210.0,"Fermi, GBM FSW"
TGF161213785,225.2833,-60.9,318.0557,-1.8951,31.4833,1481651262.627281,1481651877.038151,1481651394.645515,TGF,1.0,16,119,5,7,1353,4095,11,29.4667,-13.4,310.2131,21.6509,57.7465,37.196,155.0,132.0,"Fermi, GBM FSW"
TGF140607857,119.5667,-60.8167,273.8859,-15.8635,24.5167,1402165868.933992,1402166483.34289,1402166003.847885,TGF,1.0,16,116,5,7,1353,4095,10111000011,116.25,2.2167,69.1235,34.7921,292.1524,46.4542,165.0,200.0,"Fermi, GBM FSW"
TGF220410697,35.0,-60.7833,285.0628,-53.1641,30.7833,1649601646.610776,1649602261.022007,1649601781.98912,TGF,1.0,16,119,5,7,1353,4095,11,19.3167,-9.3,14.2724,20.0595,65.4695,-59.7705,15.0,60.0,"Fermi, GBM FSW"
TGF130516258,324.3833,-60.6833,333.2055,-43.3514,30.9667,1368677338.541557,1368677952.949932,1368677470.719235,TGF,1.0,16,119,5,7,1353,4095,11,124.6,13.9167,48.3915,-31.6516,59.7306,57.8417,140.0,321.0,"Fermi, GBM FSW"
TGF111031274,269.55,-60.5667,332.9795,-17.2443,26.05,1320039140.764488,1320039308.703107,1320039279.662669,TGF,1.0,16,116,5,7,1353,4095,10100011,304.3,1.267,200.4559,0.2835,110.175,44.7355,160.0,300.0,"Fermi, GBM FSW"
TGF210426456,300.8833,-60.5333,336.4797,-32.1718,19.4333,1619427305.555785,1619427919.969068,1619427439.046551,TGF,1.0,16,43,5,7,1353,4095,1010000000000,112.4,1.55,19.4909,3.4836,112.0437,36.1916,155.0,84.0,"Fermi, GBM FSW"
TGF231124834,314.783,-60.3667,335.6052,-38.9792,27.9167,1700852360.805295,1700852975.219625,1700852494.824323,TGF,1.0,16,118,5,7,1353,4095,10010001,19.3167,-11.8833,237.3251,-15.9438,351.9737,-55.5884,19.9992,0.0035,"Fermi, GBM"
TGF100728940,127.9833,-60.35,275.6707,-12.0841,27.2,1280349047.625773,1280349662.035757,1280349179.883836,TGF,1.0,16,119,5,7,1353,4095,11,23.733,-2.283,116.3375,41.3922,334.9773,41.5478,155.0,240.0,"Fermi, GBM FSW"
TGF141213624,274.1167,-60.35,334.1198,-19.2298,18.7667,1418479020.937483,1418479635.347387,1418479156.683518,TGF,1.0,16,116,5,7,1353,4095,10001001,172.35,1.8167,238.4766,39.5303,91.5575,45.4367,165.0,200.0,"Fermi, GBM FSW"
TGF111122706,262.6,-60.2333,331.6254,-14.0529,28.3667,1321977297.050299,1321977911.459881,1321977434.796363,TGF,1.0,16,116,5,7,1353,4095,11011,149.233,-4.05,198.9631,29.9025,79.7471,40.323,160.0,225.0,"Fermi, GBM FSW"
TGF220325067,163.2833,-60.2,288.7317,-0.6313,29.8333,1648168455.460614,1648169069.870357,1648168590.022749,TGF,1.0,16,119,5,7,1353,4095,11,28.0833,-14.3667,357.3833,-29.0498,202.9004,-58.3885,20.0,270.0,"Fermi, GBM FSW"
TGF120113235,208.15,-60.2,310.4663,1.774,25.6167,1326429359.437506,1326429973.84745,1326429492.607574,TGF,1.0,16,43,5,7,1353,4095,10000010010100,131.783,-10.633,290.8445,35.6567,297.4465,-54.1625,45.0,130.0,"Fermi, GBM FSW"
TGF190514672,314.5833,-60.1167,335.9476,-38.941,26.4167,1557842705.200504,1557843319.610891,1557842843.938677,TGF,1.0,16,117,5,7,1353,4095,10001100000010,10.2,-0.8,47.1353,14.7282,151.2641,42.8799,160.0,135.0,"Fermi, GBM FSW"
TGF170826346,293.2167,-59.95,336.968,-28.3475,30.5333,1503728122.620396,1503728737.0303,1503728259.374472,TGF,1.0,16,117,5,7,1353,4095,1100000000010,139.5,-3.4333,170.8159,-6.349,267.6026,-46.7238,20.0,120.0,"Fermi, GBM FSW"
