trigger_time,latitude,longitude,depth,mag,magtype,nst,gap,dmin,rms,net,id,updated,place,type,horizontal_err,depth_err,magnitude_err,magnst,status,locationsource,magsource,source
1711509782,42.3102,-126.7243,10.0,5.6,mww,130.0,116.0,1.762,0.55,us,us7000m875,2024-06-26T03:33:17.597Z,"189 km WSW of Port Orford, Oregon",earthquake,2.83,1.796,0.034,81.0,reviewed,us,us,earthquake
1711502897,-21.0715,173.7373,10.0,6.4,mww,81.0,43.0,5.247,0.79,us,us7000m86i,2024-06-01T21:55:47.040Z,Vanuatu region,earthquake,9.36,1.74,0.043,53.0,reviewed,us,us,earthquake
1711475375,-5.3315,145.8772,69.756,5.1,mww,134.0,48.0,4.242,0.7,us,us7000m845,2024-06-17T20:59:48.506Z,"15 km SE of Madang, Papua New Guinea",earthquake,8.04,4.982,0.073,18.0,reviewed,us,us,earthquake
1711458848,-1.5815,-15.3842,10.0,5.4,mww,267.0,28.0,6.269,0.47,us,us7000m82w,2024-06-01T21:55:47.040Z,north of Ascension Island,earthquake,9.35,1.782,0.093,11.0,reviewed,us,us,earthquake
1711445835,-20.6273,-174.1986,14.482,5.3,mww,63.0,135.0,1.084,0.93,us,us7000m826,2024-06-01T21:55:47.040Z,"91 km S of Pangai, Tonga",earthquake,12.31,4.661,0.065,23.0,reviewed,us,us,earthquake
1711386002,-59.0543,158.6349,10.0,5.5,mww,33.0,114.0,4.571,0.75,us,us7000m7xz,2024-06-01T21:55:46.040Z,Macquarie Island region,earthquake,13.38,1.916,0.071,19.0,reviewed,us,us,earthquake
1711344137,16.5556,-46.462,10.0,5.5,mww,301.0,54.0,12.889,0.56,us,us6000ml19,2024-06-01T21:55:46.040Z,northern Mid-Atlantic Ridge,earthquake,9.49,1.85,0.06,27.0,reviewed,us,us,earthquake
1711334201,52.4275,163.5655,10.0,5.2,mww,136.0,55.0,3.619,0.43,us,us6000ml0l,2024-06-01T21:55:46.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,7.77,1.784,0.068,21.0,reviewed,us,us,earthquake
1711333304,12.0769,143.9432,10.0,5.2,mb,80.0,37.0,1.753,0.66,us,us6000ml0j,2024-07-01T02:31:52.463Z,"153 km SSW of Merizo Village, Guam",earthquake,8.08,1.519,0.042,186.0,reviewed,us,us,earthquake
1711309811,-19.4577,-70.1006,79.08,5.0,mwr,62.0,125.0,0.809,0.92,us,us6000mkzs,2024-05-27T14:19:23.040Z,"33 km SSE of Cuya, Chile",earthquake,2.58,4.997,0.086,13.0,reviewed,us,us,earthquake
1711281237,-1.7427,133.2473,42.523,5.1,mb,83.0,26.0,2.162,0.8,us,us6000mkyp,2024-05-27T14:19:23.040Z,"50 km NW of Bintuni, Indonesia",earthquake,7.8,5.218,0.051,123.0,reviewed,us,us,earthquake
1711261344,8.7566,126.3895,59.621,5.2,mb,138.0,47.0,1.858,0.8,us,us6000mkxk,2024-05-27T14:19:23.040Z,"11 km ESE of Marihatag, Philippines",earthquake,8.29,4.446,0.035,264.0,reviewed,us,us,earthquake
1711250800,-4.0667,143.116,35.0,5.2,mb,64.0,104.0,2.86,0.75,us,us6000mkwv,2024-05-27T14:19:23.040Z,"37 km ENE of Ambunti, Papua New Guinea",earthquake,10.22,1.84,0.046,153.0,reviewed,us,us,earthquake
1711249447,-9.4207,122.1832,62.174,5.7,mww,126.0,52.0,2.082,0.98,us,us6000mkvx,2024-05-27T14:19:23.040Z,"85 km SE of Ende, Indonesia",earthquake,8.03,4.007,0.103,9.0,reviewed,us,us,earthquake
1711240254,-9.7782,154.8212,10.0,5.1,mb,53.0,61.0,5.066,0.76,us,us6000mkvd,2024-05-27T14:19:23.040Z,"289 km SW of Gizo, Solomon Islands",earthquake,11.7,1.885,0.09,40.0,reviewed,us,us,earthquake
1711234198,-4.0835,143.1375,35.0,5.1,mb,110.0,22.0,2.887,0.59,us,us6000mkuz,2024-05-27T14:19:23.040Z,"38 km ENE of Ambunti, Papua New Guinea",earthquake,4.54,1.837,0.044,165.0,reviewed,us,us,earthquake
1711226429,-4.1113,143.311,35.0,5.0,mb,56.0,31.0,3.049,0.37,us,us6000mku5,2024-05-27T14:19:23.040Z,"55 km ENE of Ambunti, Papua New Guinea",earthquake,10.72,1.876,0.058,94.0,reviewed,us,us,earthquake
1711225324,-4.1292,143.134,41.464,6.9,mww,147.0,32.0,2.909,0.76,us,us6000mksx,2024-05-27T14:19:23.040Z,"36 km ENE of Ambunti, Papua New Guinea",earthquake,8.06,2.476,0.047,44.0,reviewed,us,us,earthquake
1711200028,-4.5597,102.7307,62.692,5.3,mww,107.0,28.0,0.299,0.91,us,us6000mkqg,2024-05-27T14:19:22.040Z,"82 km SW of Pagar Alam, Indonesia",earthquake,8.04,3.824,0.078,16.0,reviewed,us,us,earthquake
1711097578,-5.8754,112.3646,9.471,6.4,mww,208.0,39.0,2.239,0.62,us,us6000mkfz,2024-05-27T14:19:21.040Z,"110 km N of Paciran, Indonesia",earthquake,5.96,3.096,0.038,65.0,reviewed,us,us,earthquake
1711085472,-5.909,112.3829,10.0,5.2,mww,68.0,55.0,2.238,0.61,us,us6000mkf6,2024-05-27T14:19:21.040Z,"107 km N of Paciran, Indonesia",earthquake,6.94,1.861,0.086,13.0,reviewed,us,us,earthquake
1711081365,-5.8155,112.3187,10.0,5.6,mww,89.0,27.0,2.233,1.12,us,us6000mkej,2024-05-27T14:19:21.040Z,"117 km N of Paciran, Indonesia",earthquake,6.94,1.745,0.069,20.0,reviewed,us,us,earthquake
1711079224,39.3279,71.8628,3.161,5.2,mb,78.0,44.0,0.157,0.7,us,us6000mkeg,2024-05-27T14:19:21.040Z,"30 km ENE of Karakenja, Tajikistan",earthquake,6.79,4.64,0.037,247.0,reviewed,us,us,earthquake
1710989241,-59.0115,-25.6366,43.89,5.2,mb,75.0,81.0,15.7,0.75,us,us6000mk65,2024-05-27T14:19:20.040Z,South Sandwich Islands region,earthquake,8.13,5.372,0.068,70.0,reviewed,us,us,earthquake
1710980353,-2.008,137.4266,12.374,5.1,mww,112.0,36.0,3.312,0.65,us,us6000mk4w,2024-05-27T14:19:20.040Z,"175 km ESE of Biak, Indonesia",earthquake,5.02,3.111,0.08,15.0,reviewed,us,us,earthquake
1710979682,35.9739,139.748,45.002,5.2,mww,268.0,51.0,1.367,0.6,us,us6000mk4v,2024-05-27T14:19:20.040Z,"1 km S of Kasukabe, Japan",earthquake,5.08,4.172,0.068,21.0,reviewed,us,us,earthquake
1710964255,-31.4035,179.7294,441.673,5.3,mww,115.0,42.0,2.947,0.76,us,us6000mk3m,2024-05-27T14:19:20.040Z,Kermadec Islands region,earthquake,11.01,5.044,0.089,12.0,reviewed,us,us,earthquake
1710923097,-2.0189,100.4628,67.702,5.0,mb,92.0,38.0,3.406,0.85,us,us6000mjy1,2024-05-27T14:19:20.040Z,"97 km E of Tuapejat, Indonesia",earthquake,7.34,4.856,0.055,104.0,reviewed,us,us,earthquake
1710913698,-56.2515,-27.259,89.0,5.6,mww,108.0,32.0,5.633,1.04,us,us6000mjx0,2024-05-27T14:19:19.040Z,South Sandwich Islands region,earthquake,9.49,1.831,0.078,16.0,reviewed,us,us,earthquake
1710883621,29.7493,65.3531,6.0,5.3,mww,162.0,73.0,7.784,1.02,us,us6000mjux,2024-05-27T14:19:19.040Z,"68 km WNW of Nushki, Pakistan",earthquake,7.93,1.82,0.098,10.0,reviewed,us,us,earthquake
1710871622,-56.4959,-143.3884,10.0,5.5,mww,24.0,64.0,32.845,0.76,us,us6000mk0i,2024-05-27T14:19:20.040Z,Pacific-Antarctic Ridge,earthquake,8.71,1.837,0.117,7.0,reviewed,us,us,earthquake
1710859148,-10.8006,161.8513,61.638,5.0,mb,102.0,67.0,2.312,0.61,us,us6000mjuc,2024-05-27T14:19:19.040Z,"39 km S of Kirakira, Solomon Islands",earthquake,9.38,2.208,0.063,84.0,reviewed,us,us,earthquake
1710815131,-31.2982,-179.131,9.961,5.5,mww,53.0,48.0,2.284,0.56,us,us6000mjpw,2024-05-27T14:19:19.040Z,Kermadec Islands region,earthquake,11.63,3.368,0.06,27.0,reviewed,us,us,earthquake
1710808518,29.6902,65.3791,8.0,5.5,mww,279.0,22.0,5.769,0.55,us,us6000mjpj,2024-05-27T14:19:19.040Z,"64 km WNW of Nushki, Pakistan",earthquake,7.64,1.75,0.068,21.0,reviewed,us,us,earthquake
1710759881,24.2346,142.7619,35.0,5.3,mww,119.0,25.0,2.896,1.09,us,us6000mjkb,2024-05-27T14:19:18.040Z,"Volcano Islands, Japan region",earthquake,4.83,1.792,0.056,31.0,reviewed,us,us,earthquake
1710721083,-6.2159,146.9556,86.441,5.1,mb,96.0,67.0,3.175,0.57,us,us6000mjij,2024-05-27T14:19:18.040Z,"56 km N of Lae, Papua New Guinea",earthquake,10.31,6.045,0.062,83.0,reviewed,us,us,earthquake
1710673816,-3.3388,148.6471,10.0,5.3,mww,79.0,54.0,3.49,0.62,us,us6000mjfc,2024-05-18T21:23:35.040Z,"210 km SE of Lorengau, Papua New Guinea",earthquake,8.25,1.768,0.056,31.0,reviewed,us,us,earthquake
1710655435,12.6124,48.0066,10.0,5.2,mww,135.0,42.0,5.16,0.61,us,us6000mjed,2024-05-18T21:23:31.040Z,"162 km N of Las Khorey, Somalia",earthquake,4.83,1.817,0.08,15.0,reviewed,us,us,earthquake
1710636242,12.3856,-87.6546,48.0,5.6,mww,180.0,91.0,0.692,1.08,us,us6000mjct,2024-05-18T21:23:27.040Z,"45 km SSW of Jiquilillo, Nicaragua",earthquake,7.04,1.924,0.05,38.0,reviewed,us,us,earthquake
1710623824,37.1332,141.4549,48.55,5.3,mww,150.0,73.0,2.67,0.49,us,us6000mjbp,2024-05-18T21:23:26.040Z,"44 km ESE of Tomioka, Japan",earthquake,6.87,4.208,0.068,21.0,reviewed,us,us,earthquake
1710559922,-5.0223,151.2304,10.0,5.3,mww,58.0,64.0,1.06,0.89,us,us6000mj83,2024-05-18T21:23:17.040Z,"134 km ENE of Kimbe, Papua New Guinea",earthquake,6.02,1.754,0.078,16.0,reviewed,us,us,earthquake
1710548091,-58.935,158.3538,10.0,5.9,mww,57.0,52.0,4.46,0.5,us,us6000mj77,2024-05-18T21:23:15.040Z,Macquarie Island region,earthquake,11.01,1.827,0.06,27.0,reviewed,us,us,earthquake
1710500640,28.432,130.0753,15.778,5.0,mww,229.0,108.0,2.255,0.95,us,us6000mj1p,2024-05-18T21:23:04.040Z,"46 km E of Tatsugō, Japan",earthquake,2.66,3.54,0.089,12.0,reviewed,us,us,earthquake
1710498770,28.4192,130.1034,20.0,5.6,mww,238.0,78.0,2.264,0.51,us,us6000mj1l,2024-05-18T21:23:04.040Z,"49 km E of Tatsugō, Japan",earthquake,6.13,1.807,0.046,46.0,reviewed,us,us,earthquake
1710451752,29.6206,-42.6288,10.0,5.4,mww,102.0,68.0,16.372,0.52,us,us6000miya,2024-05-18T21:22:58.040Z,northern Mid-Atlantic Ridge,earthquake,9.88,1.76,0.054,33.0,reviewed,us,us,earthquake
1710450910,29.9929,-42.8437,10.0,5.0,mb,42.0,71.0,16.323,0.4,us,us6000mjzk,2024-05-18T21:24:03.040Z,northern Mid-Atlantic Ridge,earthquake,11.73,1.847,0.106,28.0,reviewed,us,us,earthquake
1710450624,29.7971,-42.6608,10.0,6.2,mww,189.0,54.0,16.297,0.59,us,us6000miy6,2024-05-18T21:22:58.040Z,northern Mid-Atlantic Ridge,earthquake,9.43,1.776,0.037,71.0,reviewed,us,us,earthquake
1710446406,29.7656,-42.7949,10.0,5.2,mww,241.0,57.0,16.412,0.64,us,us6000mixv,2024-05-18T21:22:57.040Z,northern Mid-Atlantic Ridge,earthquake,9.92,1.84,0.06,27.0,reviewed,us,us,earthquake
1710429275,37.083,141.1231,44.0,5.6,mww,122.0,71.0,2.4,0.78,us,us6000miuf,2024-05-18T21:22:54.040Z,"21 km E of Iwaki, Japan",earthquake,1.82,1.896,0.066,22.0,reviewed,us,us,earthquake
1710385607,42.954,18.6883,16.067,5.4,mww,196.0,29.0,0.673,0.88,us,us6000mirj,2024-05-18T21:22:47.040Z,"22 km ENE of Bileća, Bosnia and Herzegovina",earthquake,4.3,3.246,0.035,77.0,reviewed,us,us,earthquake
1710373581,-48.5615,105.3591,10.0,5.0,mww,28.0,83.0,21.129,0.78,us,us6000mjtb,2024-05-18T21:23:59.040Z,southeast Indian Ridge,earthquake,14.06,1.831,0.11,8.0,reviewed,us,us,earthquake
1710367834,-19.7124,-71.2587,20.044,5.0,mww,60.0,142.0,1.591,0.86,us,us6000miqd,2024-05-18T21:22:45.040Z,"128 km WNW of Puerto, Chile",earthquake,7.68,1.982,0.086,13.0,reviewed,us,us,earthquake
1710360394,-49.6592,125.8833,10.0,5.5,mww,77.0,40.0,16.252,0.91,us,us6000mipe,2024-05-18T21:22:44.040Z,western Indian-Antarctic Ridge,earthquake,9.73,1.755,0.068,21.0,reviewed,us,us,earthquake
1710356766,-0.1274,125.2292,42.886,5.0,mb,101.0,44.0,2.316,1.11,us,us6000minz,2024-05-18T21:22:43.040Z,"109 km SE of Modisi, Indonesia",earthquake,8.1,5.066,0.054,112.0,reviewed,us,us,earthquake
1710356174,-0.1457,125.2455,39.0,5.7,mww,150.0,28.0,2.309,0.97,us,us6000minw,2024-05-18T21:22:43.040Z,"111 km SE of Modisi, Indonesia",earthquake,6.95,1.838,0.065,23.0,reviewed,us,us,earthquake
1710347961,-6.5577,129.8569,169.876,5.0,mb,101.0,32.0,2.022,0.71,us,us6000mimk,2024-05-18T21:22:42.040Z,Banda Sea,earthquake,7.92,6.242,0.059,91.0,reviewed,us,us,earthquake
1710342802,-5.831,150.6843,44.0,6.0,mww,142.0,29.0,4.981,0.96,us,us6000milg,2024-05-18T21:22:41.040Z,"68 km ESE of Kimbe, Papua New Guinea",earthquake,8.19,1.917,0.041,56.0,reviewed,us,us,earthquake
1710322204,-18.5627,-69.3029,108.901,5.3,mww,130.0,76.0,1.004,0.77,us,us6000mijr,2024-05-18T21:22:38.040Z,"84 km N of Camiña, Chile",earthquake,6.76,5.307,0.06,27.0,reviewed,us,us,earthquake
1710240063,-8.0757,68.3169,10.0,5.0,mww,78.0,56.0,4.141,0.65,us,us7000m4ub,2024-05-18T21:24:41.040Z,Chagos Archipelago region,earthquake,8.89,1.841,0.086,13.0,reviewed,us,us,earthquake
1710214952,-33.8366,-72.5373,13.89,5.1,mww,71.0,60.0,0.79,0.74,us,us7000m4sw,2024-05-18T21:24:37.040Z,"90 km WSW of San Antonio, Chile",earthquake,4.5,1.646,0.071,19.0,reviewed,us,us,earthquake
1710213029,-15.1365,-172.9716,10.0,5.0,mb,60.0,104.0,1.678,0.54,us,us7000m4ss,2024-05-18T21:24:36.040Z,"126 km NE of Hihifo, Tonga",earthquake,8.9,1.843,0.075,56.0,reviewed,us,us,earthquake
1710128836,10.6428,-86.4369,16.18,5.0,mww,66.0,84.0,1.114,0.51,us,us7000m4m2,2024-05-18T21:24:26.040Z,"75 km WNW of Tamarindo, Costa Rica",earthquake,5.51,3.803,0.066,22.0,reviewed,us,us,earthquake
1710102835,-52.2729,139.9642,10.0,5.0,mww,37.0,79.0,10.596,0.82,us,us7000m4kv,2024-05-15T17:35:00.040Z,west of Macquarie Island,earthquake,11.06,1.867,0.089,12.0,reviewed,us,us,earthquake
1710074108,-6.3183,151.6202,50.855,5.0,mb,88.0,31.0,5.378,0.64,us,us7000m4ja,2024-05-15T17:35:00.040Z,"184 km ESE of Kimbe, Papua New Guinea",earthquake,9.08,4.3,0.044,168.0,reviewed,us,us,earthquake
1710056465,-18.8498,-172.7477,10.0,5.0,mb,116.0,84.0,2.679,0.86,us,us7000m4id,2024-05-15T17:35:01.040Z,"132 km E of Neiafu, Tonga",earthquake,9.23,1.836,0.056,101.0,reviewed,us,us,earthquake
1710039902,-7.2929,129.1918,88.58,5.0,mb,72.0,39.0,2.842,0.62,us,us7000m4hd,2024-05-15T17:35:01.040Z,"277 km ENE of Lospalos, Timor Leste",earthquake,8.8,5.299,0.056,103.0,reviewed,us,us,earthquake
1709985669,-17.99,-178.4182,592.972,5.4,mww,185.0,33.0,3.37,0.76,us,us7000m4e2,2024-05-15T17:35:01.040Z,"239 km E of Levuka, Fiji",earthquake,9.63,5.746,0.117,7.0,reviewed,us,us,earthquake
1709918515,-22.1275,-179.5708,596.425,5.3,mww,248.0,22.0,4.899,0.79,us,us7000m486,2024-05-15T17:35:02.040Z,south of the Fiji Islands,earthquake,9.73,4.916,0.11,8.0,reviewed,us,us,earthquake
1709889105,5.8168,126.9407,115.0,6.0,mww,182.0,52.0,1.838,0.59,us,us7000m439,2024-05-15T17:35:02.040Z,"103 km SE of Pondaguitan, Philippines",earthquake,8.01,1.894,0.033,88.0,reviewed,us,us,earthquake
1709869972,-1.6235,126.561,10.0,5.0,mb,88.0,48.0,2.512,0.7,us,us7000m42h,2024-05-15T17:35:03.040Z,"80 km NE of Sanana, Indonesia",earthquake,7.26,1.8,0.055,105.0,reviewed,us,us,earthquake
1709806155,33.3794,92.8542,10.0,5.0,mb,77.0,31.0,3.95,0.64,us,us7000m3ut,2024-05-15T17:35:03.040Z,"223 km NNE of Nagqu, China",earthquake,8.06,1.804,0.068,70.0,reviewed,us,us,earthquake
1709805990,33.5389,92.9927,10.0,5.6,mww,179.0,26.0,4.142,0.57,us,us7000m3ur,2024-05-15T17:35:03.040Z,"244 km NNE of Nagqu, China",earthquake,7.24,1.832,0.089,12.0,reviewed,us,us,earthquake
1709799610,9.7718,-86.3228,9.0,5.6,mww,265.0,143.0,1.445,0.61,us,us7000m3ud,2024-05-15T17:35:04.040Z,"78 km SW of Tamarindo, Costa Rica",earthquake,6.3,1.882,0.029,113.0,reviewed,us,us,earthquake
1709769415,-4.8258,134.1471,10.0,5.2,mb,106.0,43.0,2.678,0.56,us,us7000m3t3,2024-05-15T17:35:04.040Z,"178 km ENE of Tual, Indonesia",earthquake,7.61,1.811,0.059,95.0,reviewed,us,us,earthquake
1709761168,7.8963,127.1014,13.012,5.0,mb,158.0,86.0,1.718,0.71,us,us7000m3sh,2024-05-15T17:35:04.040Z,"64 km ENE of Kinablangan, Philippines",earthquake,7.21,3.505,0.05,126.0,reviewed,us,us,earthquake
1709756383,7.9178,126.9181,42.632,5.0,mww,113.0,64.0,1.572,0.98,us,us7000m3rt,2024-05-15T17:35:04.040Z,"47 km ENE of Kinablangan, Philippines",earthquake,4.99,4.845,0.089,12.0,reviewed,us,us,earthquake
1709753222,-10.8089,165.5313,46.294,5.0,mb,79.0,97.0,5.664,0.65,us,us7000m3re,2024-05-15T17:35:04.040Z,"30 km WSW of Lata, Solomon Islands",earthquake,9.62,5.7,0.047,143.0,reviewed,us,us,earthquake
1709745446,-14.8958,-173.1921,10.0,5.1,mb,123.0,38.0,1.682,0.69,us,us7000m3qr,2024-05-15T17:35:04.040Z,"133 km NNE of Hihifo, Tonga",earthquake,7.87,1.726,0.034,276.0,reviewed,us,us,earthquake
1709738868,-17.2455,-172.4015,10.0,5.0,mb,42.0,67.0,2.975,0.96,us,us6000migh,2024-05-15T17:35:04.040Z,"206 km SE of Hihifo, Tonga",earthquake,7.75,1.872,0.109,27.0,reviewed,us,us,earthquake
1709673005,-23.6534,179.1709,542.094,5.1,mb,128.0,56.0,5.762,0.99,us,us7000m3kb,2024-05-15T17:35:05.040Z,south of the Fiji Islands,earthquake,10.98,6.158,0.056,104.0,reviewed,us,us,earthquake
1709668372,-59.1953,158.7607,10.0,6.1,mww,77.0,41.0,4.71,1.18,us,us6000mgyj,2024-05-15T17:35:05.040Z,Macquarie Island region,earthquake,11.98,1.775,0.05,38.0,reviewed,us,us,earthquake
1709647161,-55.5655,-124.2267,10.0,5.1,mww,18.0,81.0,34.614,1.09,us,us7000m47e,2024-05-15T17:35:05.040Z,southern East Pacific Rise,earthquake,12.11,1.758,0.139,5.0,reviewed,us,us,earthquake
1709633097,-20.16,-173.9483,30.433,5.3,mww,90.0,31.0,1.546,0.59,us,us6000mguh,2024-05-15T17:35:06.040Z,"57 km SE of Pangai, Tonga",earthquake,9.81,4.43,0.06,27.0,reviewed,us,us,earthquake
1709612414,27.0556,59.3526,38.577,5.1,mww,102.0,66.0,3.527,0.43,us,us6000mgt8,2024-05-15T17:35:06.040Z,"60 km NNW of Fannūj, Iran",earthquake,8.31,4.781,0.093,11.0,reviewed,us,us,earthquake
1709604452,33.4841,93.0234,10.0,5.4,mww,114.0,26.0,8.749,0.46,us,us6000mgsv,2024-05-15T17:35:06.040Z,"240 km NNE of Nagqu, China",earthquake,7.64,1.801,0.075,17.0,reviewed,us,us,earthquake
1709557276,-17.821,-172.3887,10.0,5.0,mb,44.0,84.0,2.649,0.66,us,us7000m465,2024-05-15T17:35:07.040Z,"192 km ENE of Neiafu, Tonga",earthquake,10.69,1.611,0.086,43.0,reviewed,us,us,earthquake
1709520501,-5.8279,102.179,10.0,5.2,mwb,79.0,102.0,1.65,0.81,us,us6000mgkc,2024-05-15T17:35:07.040Z,"224 km S of Bengkulu, Indonesia",earthquake,7.33,1.802,0.055,32.0,reviewed,us,us,earthquake
1709489312,-28.7289,61.6042,10.0,5.0,mb,76.0,78.0,9.077,0.67,us,us6000mghy,2024-05-10T21:25:59.040Z,Southwest Indian Ridge,earthquake,9.75,1.869,0.061,86.0,reviewed,us,us,earthquake
1709482613,-58.8881,159.1441,23.187,6.8,mww,49.0,58.0,4.403,0.57,us,us6000mghc,2024-05-10T21:25:58.040Z,Macquarie Island region,earthquake,10.52,3.009,0.037,72.0,reviewed,us,us,earthquake
1709481392,-29.5411,-112.0415,10.0,5.0,mb,31.0,86.0,3.302,0.76,us,us6000mgha,2024-05-10T21:25:58.040Z,Easter Island region,earthquake,4.49,1.858,0.081,49.0,reviewed,us,us,earthquake
1709478463,-5.0063,103.0276,63.387,5.1,mb,63.0,91.0,0.645,0.54,us,us6000mgh3,2024-05-10T21:25:58.040Z,"111 km SSW of Pagar Alam, Indonesia",earthquake,8.15,5.338,0.055,108.0,reviewed,us,us,earthquake
1709431266,-32.4116,-178.0679,10.0,5.0,mb,29.0,118.0,3.142,0.63,us,us6000mgdt,2024-05-10T21:25:58.040Z,south of the Kermadec Islands,earthquake,5.18,1.888,0.146,17.0,reviewed,us,us,earthquake
