TGF Name,Ra,Dec,Start Time Observation,End Time Observation,Trigger Time,reliability,GeoLon,GeoLat,Normalised Duration,source
TGF170609750,129.8833,44.4,1497023882.499813,1497024496.905573,1497024017.413062,1.0,273.45,12.5333,614.4057598114014,fermi_tgf
TGF201112535,173.4333,44.4167,1605181725.672805,1605182340.085767,1605181862.347502,1.0,286.5667,0.0167,614.4129619598389,fermi_tgf
TGF230317252,28.8833,44.6667,1679029216.386111,1679029830.796136,1679029348.548138,1.0,48.4,-12.85,614.4100248813629,fermi_tgf
TGF110714279,123.7167,44.7667,1310618382.330027,1310618996.738966,1310618520.796023,1.0,280.983,14.483,614.4089388847351,fermi_tgf
TGF130728641,295.7167,44.8,1375017688.632238,1375018303.041056,1375017821.722041,1.0,261.0833,11.5667,614.4088180065155,fermi_tgf
TGF100923429,179.5,44.8167,1285229767.170802,1285230381.581672,1285229904.197055,1.0,141.217,-7.183,614.4108698368073,fermi_tgf
TGF210704270,352.267,45.05,1625372814.23192,1625373428.642026,1625372946.745947,1.0,132.9333,19.3333,614.4101059436798,fermi_tgf
TGF200617668,94.9167,45.1,1592402383.468433,1592402997.880751,1592402515.679021,1.0,107.4333,11.1833,614.4123179912567,fermi_tgf
TGF140121882,7.2167,45.1667,1390334829.873428,1390335444.28474,1390334968.643948,1.0,43.85,-17.6167,614.4113118648529,fermi_tgf
TGF130923380,288.9833,45.3667,1379919931.509447,1379920455.805296,1379920065.383394,1.0,278.95,9.95,524.2958488464355,fermi_tgf
TGF210412562,180.95,45.4333,1618226780.161683,1618227394.572231,1618226916.339903,1.0,13.0333,-6.2833,614.4105479717255,fermi_tgf
TGF201122603,266.1333,45.5167,1606051547.527809,1606052161.941375,1606051682.362644,1.0,358.1,2.7833,614.4135661125183,fermi_tgf
TGF160911832,67.0333,45.7167,1473616580.617578,1473617195.027845,1473616715.435717,1.0,290.45,21.7333,614.4102668762207,fermi_tgf
TGF100514458,166.8833,45.75,1273827479.318954,1273828093.728295,1273827612.664922,1.0,255.217,9.05,614.409341096878,fermi_tgf
TGF130727226,160.35,45.7833,1374895425.428049,1374896039.837109,1374895563.285962,1.0,283.0,7.5,614.4090600013733,fermi_tgf
TGF121202520,42.5333,45.8667,1354447634.738387,1354448249.148291,1354447769.140474,1.0,23.0,-3.7,614.4099040031433,fermi_tgf
TGF131024758,23.8167,45.8833,1382630985.048889,1382631599.458551,1382631119.06687,1.0,252.2,13.1333,614.4096620082855,fermi_tgf
TGF230731327,68.5833,45.8833,1690782542.450009,1690783156.862971,1690782677.620751,1.0,210.2,10.0333,614.4129619598389,fermi_tgf
TGF220829877,289.383,45.9667,1661799642.020573,1661800256.429793,1661799776.646517,1.0,99.65,3.3667,614.4092199802399,fermi_tgf
TGF130902834,241.3833,46.0,1378144749.037023,1378145363.444956,1378144887.758781,1.0,145.6333,13.1,614.4079329967499,fermi_tgf
TGF220626238,48.0,46.0167,1656214852.494657,1656215458.714785,1656214983.665219,1.0,259.5,12.4333,606.2201280593872,fermi_tgf
TGF240621521,33.4167,46.0833,1718965651.283982,1718966265.69795,1718965788.934895,1.0,121.5333,17.1667,614.4139678478241,fermi_tgf
TGF130916490,324.5833,46.1,1379324601.735771,1379325216.144669,1379324735.913599,1.0,265.0333,19.9667,614.4088981151581,fermi_tgf
TGF140120145,147.5,46.2167,1390184752.344467,1390185366.756906,1390184887.5311,1.0,228.1667,-18.35,614.4124391078949,fermi_tgf
TGF231106847,254.8,46.2333,1699298227.141213,1699298841.550997,1699298364.743324,1.0,117.1833,6.0667,614.409784078598,fermi_tgf
TGF180415179,39.35,46.4,1523758542.049111,1523759156.460182,1523758676.131466,1.0,9.1333,5.25,614.411071062088,fermi_tgf
TGF230514183,219.1,46.4,1684030891.573589,1684031505.986027,1684031030.056281,1.0,265.25,19.25,614.412437915802,fermi_tgf
TGF210817705,91.8333,46.5,1629212012.169971,1629212626.58076,1629212148.924248,1.0,21.5167,7.15,614.4107890129089,fermi_tgf
TGF151018646,133.25,46.6667,1445174872.100244,1445175486.511195,1445175009.110606,1.0,78.95,8.35,614.4109508991241,fermi_tgf
TGF161013188,127.5667,46.7167,1476325746.33801,1476326360.748598,1476325880.900225,1.0,167.7167,6.3833,614.4105880260468,fermi_tgf
TGF170502574,221.4,46.75,1493725465.719786,1493726014.592126,1493725603.40184,1.0,265.6667,8.8167,548.872339963913,fermi_tgf
TGF110521783,169.3,46.85,1305996295.696262,1305996910.105401,1305996428.034188,1.0,139.1,8.6,614.4091391563416,fermi_tgf
TGF141206457,141.8833,47.0333,1417859791.109133,1417860405.519681,1417859924.5033,1.0,145.8,-17.6,614.4105479717255,fermi_tgf
TGF180402464,155.9167,47.3167,1522659932.250635,1522660546.659735,1522660067.020655,1.0,169.9333,-12.1333,614.4091000556946,fermi_tgf
TGF211219513,172.5167,47.3167,1639912586.243132,1639913200.654082,1639912722.757378,1.0,23.35,-8.0,614.4109499454498,fermi_tgf
TGF210511869,92.95,47.3333,1620758949.633059,1620759564.043687,1620759083.891313,1.0,10.3,5.0,614.410628080368,fermi_tgf
TGF230717422,274.567,47.55,1689581148.276351,1689581762.68533,1689581283.254336,1.0,281.9333,8.65,614.4089789390564,fermi_tgf
TGF200718896,235.65,47.8667,1595100471.12451,1595101085.536426,1595100603.190984,1.0,130.2,15.6333,614.4119160175323,fermi_tgf
TGF180824588,256.55,47.8833,1535112238.898657,1535112853.309688,1535112373.540936,1.0,256.2,14.5333,614.4110310077667,fermi_tgf
TGF140830603,341.95,47.9667,1409401593.942082,1409402208.351503,1409401729.048008,1.0,282.0667,4.7167,614.409420967102,fermi_tgf
TGF210425754,126.717,48.0167,1619366648.42231,1619367262.834467,1619366787.24099,1.0,146.2333,17.5167,614.4121568202972,fermi_tgf
TGF140901392,300.8833,48.1333,1409556119.439635,1409556733.849378,1409556258.433731,1.0,357.2833,10.55,614.4097430706024,fermi_tgf
TGF240128245,357.167,48.2,1706417426.738575,1706418041.149968,1706417562.052909,1.0,151.05,-25.6833,614.4113929271698,fermi_tgf
TGF160701438,10.15,48.3167,1467361744.518949,1467362350.735737,1467361875.94475,1.0,294.9667,16.0667,606.2167880535126,fermi_tgf
TGF160523402,312.8833,48.35,1463988968.158588,1463989508.838616,1463989101.728493,1.0,270.3333,8.8833,540.680027961731,fermi_tgf
TGF180226469,292.7167,48.4333,1519639959.466343,1519640573.877575,1519640092.62068,1.0,107.1833,-0.3167,614.4112319946289,fermi_tgf
TGF140405904,220.8833,48.5333,1396726750.389987,1396727364.801139,1396726885.576379,1.0,31.55,5.5833,614.4111521244049,fermi_tgf
TGF160317815,75.8,48.6167,1458239451.810461,1458239763.111569,1458239588.660534,1.0,290.1667,4.2833,311.30110788345337,fermi_tgf
TGF220420260,91.12,48.91,1650427918.039919,1650428524.257553,1650428049.497867,1.0,70.1,5.4,606.2176342010498,fermi_tgf
TGF160915580,296.433,48.9833,1473940376.455781,1473940990.864921,1473940513.209696,1.0,252.05,10.9333,614.4091401100159,fermi_tgf
TGF210825562,220.79,49.18,1629890805.024393,1629891419.434659,1629890939.922555,1.0,14.4833,6.05,614.4102659225464,fermi_tgf
TGF130627255,234.25,49.1833,1372305882.986435,1372306497.395656,1372306019.692393,1.0,265.65,18.1667,614.4092211723328,fermi_tgf
TGF180513740,134.1667,49.2667,1526226234.305902,1526226824.138993,1526226345.475566,1.0,123.4833,-5.7667,589.8330910205841,fermi_tgf
TGF161125348,221.167,49.3,1480058362.253898,1480058698.131377,1480058500.144078,1.0,289.6833,5.1333,335.8774790763855,fermi_tgf
TGF180528034,142.05,49.35,1527461190.445697,1527461796.665664,1527461316.112044,1.0,69.5333,13.0167,606.2199668884277,fermi_tgf
TGF200913091,169.55,49.3667,1599955725.58638,1599956339.996405,1599955862.324564,1.0,20.75,-1.4,614.4100248813629,fermi_tgf
TGF120110812,12.3,49.45,1326220030.889712,1326220645.299295,1326220164.05966,1.0,101.6,0.917,614.4095828533173,fermi_tgf
TGF100620481,69.95,49.45,1277026250.342461,1277026864.753693,1277026382.488757,1.0,108.017,6.317,614.4112319946289,fermi_tgf
TGF100331421,47.4167,49.4833,1270022601.420017,1270023215.831611,1270022734.414507,1.0,183.15,-19.1,614.411593914032,fermi_tgf
TGF220417226,184.2833,49.4833,1650165798.171669,1650166404.389785,1650165929.677776,1.0,116.2333,0.5667,606.2181160449982,fermi_tgf
TGF131207589,78.1333,49.5333,1386421592.62991,1386422207.037078,1386421730.663399,1.0,23.6333,-10.0167,614.4071679115295,fermi_tgf
TGF110912398,118.95,49.5667,1315812637.240608,1315813251.650271,1315812774.26662,1.0,124.433,11.0,614.4096629619598,fermi_tgf
TGF190729668,65.89,49.81,1564408797.33088,1564409411.742796,1564408931.14142,1.0,113.65,10.8167,614.4119160175323,fermi_tgf
TGF240427639,232.583,49.8333,1714223913.9736,1714224495.615385,1714224052.327828,1.0,106.9167,-1.2,581.6417851448059,fermi_tgf
TGF200516449,326.95,49.9333,1589618691.346201,1589619305.756669,1589618826.51642,1.0,87.4167,6.7667,614.4104681015015,fermi_tgf
TGF170322592,92.15,50.0833,1490188231.993085,1490188838.211603,1490188363.499232,1.0,39.3667,-9.3333,606.2185180187225,fermi_tgf
TGF110818631,15.7333,50.1,1313672813.84346,1313673428.253646,1313672945.877546,1.0,5.3,10.5,614.4101858139038,fermi_tgf
TGF220306265,121.9333,50.5167,1646543963.312499,1646544577.723651,1646544097.970791,1.0,153.2333,-25.4333,614.4111518859863,fermi_tgf
TGF141203576,312.15,50.5167,1417610870.729899,1417611485.138355,1417611007.899664,1.0,281.4833,8.2333,614.4084560871124,fermi_tgf
TGF110315738,272.3333,50.65,1300207221.944189,1300207836.353771,1300207355.498202,1.0,177.683,-23.0,614.409581899643,fermi_tgf
TGF120311143,276.2167,50.65,1331432656.104997,1331433270.512407,1331432794.522552,1.0,62.233,-4.15,614.4074101448059,fermi_tgf
TGF200522899,301.35,50.7,1590175917.741922,1590176532.1509,1590176051.311827,1.0,115.2667,18.7833,614.4089779853821,fermi_tgf
TGF110906455,247.1,50.8167,1315299181.963174,1315299788.1796,1315299317.500922,1.0,278.4,12.4,606.2164258956909,fermi_tgf
TGF101025783,88.7,50.85,1288025085.716432,1288025700.126618,1288025219.094627,1.0,120.667,-5.65,614.4101858139038,fermi_tgf
TGF221125956,198.6333,50.9,1669413226.058368,1669413832.279824,1669413357.837094,1.0,118.8,10.4667,606.2214560508728,fermi_tgf
TGF220925228,56.1167,50.9167,1664076330.564031,1664076944.974498,1664076469.302405,1.0,265.4,15.2167,614.4104671478271,fermi_tgf
TGF100506728,135.5333,50.95,1273159554.106571,1273160168.517642,1273159692.87689,1.0,6.367,5.733,614.411071062088,fermi_tgf
TGF150705946,321.55,50.95,1436128778.413801,1436129360.054782,1436128913.391745,1.0,275.8167,5.7333,581.6409809589386,fermi_tgf
TGF231206136,20.35,51.0833,1701828846.225344,1701829046.933328,1701828985.31604,1.0,44.6333,24.1167,200.7079839706421,fermi_tgf
TGF100819608,67.9667,51.15,1282221223.968275,1282221838.378099,1282221357.426211,1.0,276.0,21.35,614.4098238945007,fermi_tgf
TGF140110804,202.0,51.1833,1389377720.739873,1389378335.151266,1389377857.638346,1.0,18.9333,0.2167,614.4113931655884,fermi_tgf
TGF200814018,237.3667,51.2,1597357415.726016,1597358021.943006,1597357547.375876,1.0,107.9667,4.3667,606.2169899940491,fermi_tgf
TGF190107320,291.1667,51.4,1546843088.648406,1546843703.060764,1546843226.459004,1.0,185.45,-17.9,614.412358045578,fermi_tgf
TGF160420112,325.683,51.5,1461112727.716537,1461112880.29523,1461112861.382881,1.0,294.5167,-0.5667,152.57869291305542,fermi_tgf
TGF180629435,164.4167,51.5833,1530260648.982029,1530261263.39137,1530260783.975986,1.0,263.9833,10.1833,614.409341096878,fermi_tgf
TGF131011026,249.0167,51.6167,1381444473.248421,1381445087.657842,1381444612.466414,1.0,101.5,-4.6833,614.409420967102,fermi_tgf
TGF101026710,202.5167,51.65,1288105231.770189,1288105846.180576,1288105363.580418,1.0,136.767,-4.35,614.4103870391846,fermi_tgf
TGF190708316,142.5667,51.7167,1562563962.277856,1562564576.687278,1562564095.383793,1.0,269.8833,8.9,614.4094219207764,fermi_tgf
TGF171106428,90.8333,51.95,1509959677.144575,1509960291.5546,1509959814.794643,1.0,75.8833,9.05,614.4100248813629,fermi_tgf
TGF210914297,175.8333,52.0,1631595902.308103,1631596508.527748,1631596033.494477,1.0,296.8333,14.0167,606.219645023346,fermi_tgf
TGF130807946,63.45,52.15,1375907981.468461,1375908587.685411,1375908112.846304,1.0,296.2167,8.95,606.2169499397278,fermi_tgf
TGF181026231,59.15,52.2167,1540524650.125766,1540525264.536475,1540524782.895957,1.0,123.2,6.6333,614.4107089042664,fermi_tgf
TGF120524451,178.5167,52.2667,1337849192.041169,1337849806.449786,1337849329.499003,1.0,285.75,8.333,614.4086170196533,fermi_tgf
TGF211223374,256.8667,52.2667,1640246208.913288,1640246823.324077,1640246345.667605,1.0,221.95,8.4667,614.4107887744904,fermi_tgf
TGF130520833,270.1333,52.2833,1369072655.397056,1369073237.038118,1369072790.023001,1.0,278.75,23.9167,581.6410617828369,fermi_tgf
TGF170629303,196.7833,52.4,1498713205.53402,1498713819.940062,1498713339.807321,1.0,298.2,18.1833,614.406042098999,fermi_tgf
TGF140306672,196.4,52.5167,1394118357.366224,1394118971.777737,1394118490.680568,1.0,27.8833,-12.15,614.4115128517151,fermi_tgf
TGF180705245,117.45,52.5667,1530762631.409119,1530763245.819989,1530762765.683426,1.0,280.8333,7.4667,614.4108700752258,fermi_tgf
TGF170608123,42.45,52.6667,1496883295.686422,1496883729.869744,1496883429.176585,1.0,286.8667,8.1667,434.1833219528198,fermi_tgf
TGF100905058,220.817,52.6667,1283642472.599119,1283643087.008701,1283642605.481118,1.0,24.867,7.85,614.4095821380615,fermi_tgf
TGF140221969,287.25,52.6833,1393020815.216996,1393021429.627946,1393020954.339395,1.0,33.0833,-17.1,614.4109499454498,fermi_tgf
TGF230808367,5.3167,52.7833,1691477144.436023,1691477758.848944,1691477283.510786,1.0,133.9833,10.5333,614.4129209518433,fermi_tgf
TGF181027980,262.1,52.8333,1540675693.520057,1540676307.930927,1540675829.602401,1.0,11.7333,-2.7,614.4108700752258,fermi_tgf
TGF151214443,334.55,53.0,1450085704.409856,1450086318.819679,1450085836.235856,1.0,279.5333,5.5,614.4098229408264,fermi_tgf
TGF140630946,326.7333,53.0667,1404160822.255124,1404161436.664706,1404160958.049157,1.0,276.9,8.0667,614.409581899643,fermi_tgf
TGF210620681,183.9667,53.1667,1624198708.24133,1624199322.653528,1624198845.076033,1.0,144.05,-3.0167,614.4121980667114,fermi_tgf
TGF180904258,71.55,53.2667,1536034117.17563,1536034731.587546,1536034249.898024,1.0,137.7833,-3.25,614.4119160175323,fermi_tgf
TGF210306416,324.6667,53.2833,1615020992.15042,1615021606.561813,1615021126.888776,1.0,126.4833,-15.5333,614.4113931655884,fermi_tgf
TGF210617308,54.5167,53.3167,1623907316.185927,1623907856.869335,1623907448.876618,1.0,275.9667,10.25,540.6834080219269,fermi_tgf
TGF190927996,103.8167,53.4833,1569621146.459793,1569621760.871266,1569621282.942134,1.0,113.2333,11.1833,614.4114727973938,fermi_tgf
TGF170804714,6.0,53.5,1501859180.363953,1501859794.774501,1501859316.462189,1.0,346.4,7.7,614.4105479717255,fermi_tgf
TGF190928808,242.1167,53.7667,1569691270.565696,1569691884.978014,1569691407.704361,1.0,285.0667,18.8833,614.4123179912567,fermi_tgf
TGF220706006,332.65,54.0,1657058758.823079,1657059291.312245,1657058891.673213,1.0,273.95,9.5833,532.4891657829285,fermi_tgf
TGF151016666,196.8167,54.15,1445003768.766761,1445004383.17755,1445003907.745126,1.0,97.2,3.7833,614.4107890129089,fermi_tgf
TGF200205836,252.15,54.15,1580929318.445398,1580929932.858078,1580929453.264099,1.0,73.05,-18.9833,614.4126799106598,fermi_tgf
TGF160910781,121.5667,54.35,1473525710.677712,1473526325.088863,1473525847.352086,1.0,345.1667,12.7833,614.411150932312,fermi_tgf
TGF180621046,221.1667,54.3667,1529535835.431218,1529536449.840197,1529535973.833123,1.0,97.4333,4.8167,614.408979177475,fermi_tgf
TGF151027635,16.2,54.5,1445955097.931238,1445955712.341343,1445955236.221375,1.0,24.2833,3.2,614.4101049900055,fermi_tgf
TGF120226231,39.5833,54.7333,1330230657.439426,1330231271.849531,1330230789.697449,1.0,148.517,-8.883,614.4101049900055,fermi_tgf
TGF130704808,263.7,54.75,1372958483.774275,1372959065.415859,1372958616.416323,1.0,34.9167,7.6833,581.6415839195251,fermi_tgf
TGF230325748,48.1167,54.8667,1679763277.121124,1679763891.53147,1679763410.80336,1.0,117.7,8.2667,614.410346031189,fermi_tgf
TGF100303848,244.9333,54.9833,1267643938.45958,1267644552.871415,1267644075.550126,1.0,292.683,1.733,614.4118349552155,fermi_tgf
TGF110310755,16.9167,55.1,1299776673.598194,1299777288.008058,1299776812.848414,1.0,151.75,-1.95,614.4098641872406,fermi_tgf
TGF211019653,215.467,55.1,1634650677.215007,1634651291.625957,1634650809.617306,1.0,100.9,-1.9,614.4109499454498,fermi_tgf
TGF161014770,83.7833,55.1333,1476462477.137353,1476463001.434247,1476462521.921942,1.0,287.3833,-2.4,524.2968940734863,fermi_tgf
TGF121211289,243.033,55.1667,1355205197.397101,1355205803.616303,1355205329.03139,1.0,180.683,-13.583,606.219202041626,fermi_tgf
TGF201211320,252.6167,55.2167,1607668728.304397,1607669342.71595,1607668864.978811,1.0,133.6167,-3.05,614.4115529060364,fermi_tgf
TGF140424564,338.5167,55.3,1398338960.145499,1398339574.555765,1398339094.947544,1.0,19.6,0.55,614.4102659225464,fermi_tgf
TGF160625273,101.2167,55.4333,1466829091.740091,1466829706.149352,1466829225.822003,1.0,279.6667,9.2333,614.4092609882355,fermi_tgf
TGF220722175,297.1833,55.5,1658455765.682535,1658456380.091836,1658455904.484478,1.0,99.5167,3.7,614.4093010425568,fermi_tgf
TGF230604742,243.817,55.55,1685893563.741933,1685893997.924812,1685893696.255919,1.0,284.9167,7.9667,434.1828789710999,fermi_tgf
TGF110405773,130.6167,55.6333,1302021088.89935,1302021703.309375,1302021223.477457,1.0,116.867,-1.3,614.4100251197815,fermi_tgf
TGF180425518,222.4333,55.6667,1524651948.868766,1524652435.277434,1524651957.860872,1.0,6.4333,4.1,486.4086680412293,fermi_tgf
TGF220418286,187.55,55.7,1650257352.545482,1650257966.955748,1650257490.995586,1.0,105.25,-8.2,614.410266160965,fermi_tgf
TGF150416485,324.7667,56.0167,1429176926.387353,1429177508.029139,1429177065.077569,1.0,184.7833,-12.9167,581.6417860984802,fermi_tgf
TGF190311817,353.35,56.05,1552329239.318316,1552329853.728501,1552329373.000471,1.0,84.8167,4.4,614.4101850986481,fermi_tgf
TGF160113734,338.0833,56.2667,1452702852.323382,1452703466.73224,1452702989.429377,1.0,110.2833,-1.2667,614.4088580608368,fermi_tgf
TGF170504455,196.1833,56.3,1493887978.154826,1493888559.797135,1493888111.46909,1.0,107.0667,-5.7333,581.6423091888428,fermi_tgf
TGF091213783,273.1667,56.45,1260726314.448242,1260726928.859715,1260726448.802653,1.0,26.303,2.287,614.4114730358124,fermi_tgf
TGF240606217,264.85,56.5,1717643411.605266,1717644017.823181,1717643543.287352,1.0,128.4667,1.2833,606.2179148197174,fermi_tgf
TGF221016776,264.75,56.6833,1665938149.739496,1665938755.959101,1665938281.181954,1.0,117.7167,1.4167,606.2196049690247,fermi_tgf
TGF190225451,345.8833,56.7667,1551088050.814337,1551088665.225488,1551088185.36066,1.0,130.7,-12.15,614.411150932312,fermi_tgf
TGF230918829,32.8667,56.8,1695059447.071852,1695060061.483607,1695059585.490373,1.0,104.05,21.6167,614.4117550849915,fermi_tgf
TGF170728844,32.1667,56.8833,1501265601.616828,1501266216.027698,1501265734.963037,1.0,345.5,11.0167,614.4108700752258,fermi_tgf
TGF211214366,285.8833,56.9333,1639467847.028223,1639468461.439978,1639467984.374772,1.0,123.4167,-4.9167,614.4117548465729,fermi_tgf
TGF150905034,297.5333,56.9667,1441406839.388944,1441407248.996057,1441406970.767149,1.0,282.5167,6.6,409.60711312294006,fermi_tgf
TGF170213352,283.25,57.0167,1486970675.843547,1486971290.25486,1486970812.821963,1.0,116.95,-25.3667,614.4113128185272,fermi_tgf
TGF240518664,34.1333,57.05,1716040411.027041,1716041025.437348,1716040544.949228,1.0,115.2833,0.4,614.410306930542,fermi_tgf
TGF130515687,266.0,57.0833,1368628029.436974,1368628643.844666,1368628162.526576,1.0,115.1333,3.9167,614.4076919555664,fermi_tgf
TGF190923110,348.1667,57.1167,1569198945.491615,1569199559.901439,1569199081.23765,1.0,108.3833,10.3167,614.4098238945007,fermi_tgf
TGF230908593,317.383,57.15,1694175143.327263,1694175757.737529,1694175277.153493,1.0,141.4167,-1.9333,614.4102659225464,fermi_tgf
TGF230120335,3.5667,57.4667,1674197982.100412,1674198596.511362,1674198119.174704,1.0,116.6333,-20.0667,614.4109501838684,fermi_tgf
TGF240217972,22.5,57.5167,1708208241.662478,1708208847.881158,1708208373.408736,1.0,18.4667,-9.9833,606.2186801433563,fermi_tgf
TGF240208883,350.75,57.65,1707422966.330905,1707423556.164519,1707423104.989095,1.0,105.0333,-2.3667,589.8336141109467,fermi_tgf
TGF140127556,348.6833,57.8833,1390825145.062333,1390825759.474169,1390825278.760743,1.0,19.6,-17.4833,614.4118359088898,fermi_tgf
TGF200108507,90.85,57.95,1578481669.404374,1578482275.62426,1578481801.102754,1.0,34.6667,-12.9833,606.2198860645294,fermi_tgf
TGF240409112,307.967,57.95,1712623124.660227,1712623681.725883,1712623263.270539,1.0,254.3,5.1667,557.0656559467316,fermi_tgf
TGF170704510,30.1833,58.2333,1499163172.208646,1499163786.61855,1499163305.906774,1.0,133.8,-2.4833,614.4099040031433,fermi_tgf
TGF180922623,348.9333,58.2667,1537620925.609937,1537621540.020807,1537621058.364317,1.0,263.25,14.7833,614.4108700752258,fermi_tgf
TGF180526910,340.2333,58.45,1527364100.326936,1527364714.738852,1527364232.313426,1.0,117.45,15.05,614.4119160175323,fermi_tgf
TGF130512046,89.9167,58.5667,1368313479.681672,1368314094.090571,1368313615.219581,1.0,20.1833,0.9167,614.4088988304138,fermi_tgf
TGF111126681,191.7333,58.5667,1322320699.978369,1322321314.388314,1322320836.10851,1.0,119.333,-7.917,614.4099450111389,fermi_tgf
TGF140427474,237.35,58.6,1398590434.365758,1398591048.775783,1398590570.479886,1.0,27.25,1.45,614.4100251197815,fermi_tgf
TGF120422444,11.95,58.7333,1335083787.963134,1335084402.372716,1335083920.013072,1.0,144.2,-6.483,614.409581899643,fermi_tgf
TGF220506826,100.2667,58.7333,1651859230.641925,1651859845.054364,1651859367.332594,1.0,103.8167,2.3333,614.4124388694763,fermi_tgf
TGF230227716,332.633,58.8333,1677514118.535201,1677514732.948646,1677514253.770034,1.0,36.8333,-19.1833,614.4134449958801,fermi_tgf
TGF221001560,115.2167,58.9,1664623442.326623,1664624056.737614,1664623579.832938,1.0,88.0833,18.1,614.4109909534454,fermi_tgf
TGF130531952,74.9833,58.9667,1370033278.059894,1370033892.468672,1370033414.989708,1.0,118.6667,15.85,614.4087779521942,fermi_tgf
TGF231208267,146.35,58.9667,1702012948.075247,1702013562.488128,1702013082.909881,1.0,109.1167,-7.85,614.412880897522,fermi_tgf
TGF180929781,49.8833,59.3,1538239344.589296,1538239549.393053,1538239479.695745,1.0,294.8,1.3167,204.80375695228577,fermi_tgf
TGF220120365,146.5333,59.3333,1642664607.279374,1642665213.497651,1642664738.849491,1.0,21.2167,1.8833,606.2182772159576,fermi_tgf
TGF140520699,55.2,59.4167,1400597057.603033,1400597672.012092,1400597194.389014,1.0,143.7,-6.8667,614.409059047699,fermi_tgf
TGF120704951,349.75,59.45,1341434819.836392,1341435098.369019,1341434957.038665,1.0,297.65,4.2,278.5326271057129,fermi_tgf
TGF100129593,230.1833,59.6167,1264770736.276326,1264771350.687879,1264770868.550764,1.0,,,614.411553144455,fermi_tgf
TGF231106425,167.233,59.65,1699261751.115726,1699262365.527038,1699261887.294146,1.0,121.9,7.6833,614.4113121032715,fermi_tgf
TGF230228431,216.0,59.7833,1677575896.460102,1677576510.873024,1677576034.958848,1.0,81.1167,2.7333,614.4129219055176,fermi_tgf
TGF160507324,54.4833,59.8167,1462599841.850916,1462600456.260498,1462599975.532991,1.0,280.65,8.35,614.4095821380615,fermi_tgf
TGF200903230,286.6333,60.1667,1599103770.520163,1599104384.932159,1599103905.578654,1.0,280.0833,21.3833,614.4119958877563,fermi_tgf
TGF201107119,49.7167,60.4833,1604713720.420705,1604714334.831172,1604713855.590843,1.0,104.8667,-6.5333,614.4104669094086,fermi_tgf
TGF130206086,234.65,60.6667,1360112468.245067,1360113082.655092,1360112600.455132,1.0,24.65,-0.3,614.4100251197815,fermi_tgf
TGF210428633,317.25,60.7667,1619615401.100099,1619616007.320951,1619615532.574703,1.0,23.7333,-2.2833,606.2208518981934,fermi_tgf
TGF230117229,217.53,60.84,1673929669.628897,1673930284.042221,1673929808.031768,1.0,149.4,-9.3667,614.4133241176605,fermi_tgf
TGF140908301,87.6333,61.1667,1410153083.081375,1410153697.492084,1410153216.779584,1.0,141.75,-3.9,614.4107091426849,fermi_tgf
TGF130430557,4.3167,61.3,1367320776.998109,1367321391.407852,1367320915.560222,1.0,100.4833,-3.2333,614.4097428321838,fermi_tgf
TGF220311496,312.15,61.35,1646995921.114969,1646996535.526443,1646996054.94128,1.0,121.6,-2.5333,614.4114739894867,fermi_tgf
TGF130713734,105.85,61.4833,1373729641.984753,1373730256.394255,1373729775.282642,1.0,281.2,25.5833,614.409502029419,fermi_tgf
TGF120522887,66.05,61.6667,1337714135.599954,1337714496.053843,1337714256.113845,1.0,289.0,6.483,360.453889131546,fermi_tgf
TGF200117640,333.45,61.6667,1579270755.639839,1579271370.051393,1579270894.890261,1.0,36.0167,-13.9333,614.4115540981293,fermi_tgf
TGF120623258,266.4667,61.8,1340424572.822079,1340425187.230615,1340424707.047825,1.0,98.883,-3.483,614.4085359573364,fermi_tgf
TGF141011898,3.15,62.0667,1413055889.517009,1413056503.928161,1413056028.559506,1.0,13.25,1.9,614.4111518859863,fermi_tgf
TGF230701878,326.15,62.0833,1688238119.45415,1688238701.095735,1688238252.544194,1.0,285.6667,23.55,581.641585111618,fermi_tgf
TGF110125162,55.8333,62.1167,1295923824.609384,1295924439.020173,1295923963.267654,1.0,120.233,-18.9,614.4107890129089,fermi_tgf
TGF170609358,134.883,62.1333,1496990040.562069,1496990654.968795,1496990172.915486,1.0,81.9833,20.7333,614.4067261219025,fermi_tgf
TGF110507128,187.3333,62.1667,1304730157.476957,1304730771.886298,1304730290.662837,1.0,104.917,-2.217,614.4093408584595,fermi_tgf
TGF100104563,349.05,62.2667,1262608112.535015,1262608726.947534,1262608250.233725,1.0,,,614.4125189781189,fermi_tgf
TGF210426953,105.4667,62.2833,1619470205.028386,1619470819.440664,1619470343.382977,1.0,117.1167,-5.0333,614.4122779369354,fermi_tgf
TGF220621356,154.233,62.3167,1655793059.790207,1655793674.203089,1655793198.20905,1.0,261.8167,9.4833,614.4128820896149,fermi_tgf
TGF170811359,344.1833,62.3167,1502433300.808816,1502433907.026207,1502433432.442743,1.0,279.0333,9.3333,606.2173910140991,fermi_tgf
TGF201130203,295.15,62.4167,1606708177.993651,1606708792.40436,1606708311.451869,1.0,119.05,-13.5333,614.4107091426849,fermi_tgf
TGF220819013,270.75,62.45,1660861011.400026,1660861461.967729,1660861144.458286,1.0,265.9,17.8833,450.5677030086517,fermi_tgf
