GeoLon,GeoLat,Orbit,Trigger Time,T50(ms),T50_Err(ms),T50+/-Err(ms),Satellite Altitude(km),ML Counts,ML Counts Err,ML Counts+/-Err,TGF Name,EventType,Normalised Duration
18.32,-2.42,48750,1474566326,0.038,0.007,3.800e-2+/-7.000e-3,477.87,13.99,3.735,13.99+/-3.735,160922.17452,0,0.000076
18.67,-2.42,48750,1474566332,0.039,0.007,3.900e-2+/-7.000e-3,477.93,15.00,3.868,15.00+/-3.868,160922.17453,0,0.000078
137.28,-1.91,48757,1474616641,0.038,0.007,3.800e-2+/-7.000e-3,472.43,12.98,3.596,12.98+/-3.596,160923.07440,0,0.000076
31.96,-1.62,48760,1474639035,0.054,0.011,5.400e-2+/-1.100e-2,470.66,12.00,3.457,12.00+/-3.457,160923.13571,0,0.000108
119.09,1.29,48764,1474658619,0.042,0.008,4.200e-2+/-8.000e-3,484.24,13.99,3.735,13.99+/-3.735,160923.19233,0,0.000084
129.92,-2.32,48772,1474707117,0.077,0.015,7.700e-2+/-1.500e-2,472.81,13.98,3.734,13.98+/-3.734,160924.08515,0,0.000154
20.84,-2.37,48777,1474741525,0.456,0.072,4.560e-1+/-7.200e-2,477.68,19.98,4.459,19.98+/-4.459,160924.18252,1,0.000912
24.83,-1.69,48778,1474747632,0.143,0.026,1.430e-1+/-2.600e-2,481.93,16.00,3.993,16.00+/-3.993,160924.20071,0,0.000286
18.73,0.98,48787,1474795853,0.088,0.017,8.800e-2+/-1.700e-2,470.27,12.94,3.597,12.94+/-3.597,160925.09305,0,0.000176
20.54,-0.85,48808,1474922717,0.074,0.02,7.400e-2+/-2.000e-2,480.61,9.6,3.158,9.6+/-3.158,160926.20451,2,0.000148
20.54,-0.85,48808,1474922717,0.026,0.008,2.600e-2+/-8.000e-3,480.61,5.87,2.449,5.87+/-2.449,160926.20451,3,0.000052
20.54,-0.85,48808,1474922717,0.097,0.028,9.700e-2+/-2.800e-2,480.61,6.01,2.45,6.01+/-2.45,160926.20451,3,0.000194
20.54,-0.85,48808,1474922717,0.076,0.027,7.600e-2+/-2.700e-2,480.61,4.01,2.002,4.01+/-2.002,160926.20451,3,0.000152
19.7,0.21,48809,1474928743,0.045,0.008,4.500e-2+/-8.000e-3,483.55,15.99,3.994,15.99+/-3.994,160926.22254,0,0.00009
141.96,-2.13,48813,1474954955,0.17,0.017,1.700e-1+/-1.700e-2,467.89,50.93,7.117,50.93+/-7.117,160927.05423,0,0.00034
-77.97,2.37,48830,1475059984,0.055,0.009,5.500e-2+/-9.000e-3,483.8,15.95,3.992,15.95+/-3.992,160928.10530,0,0.00011
135.45,-2.39,48843,1475136039,0.115,0.023,1.150e-1+/-2.300e-2,468.37,12.94,3.601,12.94+/-3.601,160929.08003,0,0.00023
-76,2.33,48845,1475144573,0.236,0.055,2.360e-1+/-5.500e-2,484.8,10.89,3.315,10.89+/-3.315,160929.10225,0,0.000472
23.81,0.54,48871,1475303281,0.252,0.059,2.520e-1+/-5.900e-2,481.84,14.56,3.898,14.56+/-3.898,161001.06280,0,0.000504
152.46,-2.02,48871,1475305437,0.049,0.009,4.900e-2+/-9.000e-3,467.77,14.99,3.865,14.99+/-3.865,161001.07035,0,0.000098
142.66,-2.22,48899,1475474385,0.44,0.049,4.400e-1+/-4.900e-2,468.45,49.6,7.056,49.6+/-7.056,161003.05594,0,0.00088
28.44,-2.08,48904,1475502667,0.194,0.034,1.940e-1+/-3.400e-2,468.33,16.89,4.116,16.89+/-4.116,161003.13510,0,0.000388
29.53,-2.05,48904,1475502685,0.081,0.012,8.100e-2+/-1.200e-2,468.25,25.86,5.09,25.86+/-5.09,161003.13512,0,0.000162
27.66,-2.08,48918,1475587209,0.332,0.062,3.320e-1+/-6.200e-2,469.62,15.92,3.995,15.92+/-3.995,161004.13200,0,0.000664
105.95,2.4,48921,1475606637,0.066,0.014,6.600e-2+/-1.400e-2,480.69,11.99,3.458,11.99+/-3.458,161004.18435,0,0.000132
113.58,-0.66,48930,1475661124,0.085,0.012,8.500e-2+/-1.200e-2,467.44,24.93,4.984,24.93+/-4.984,161005.09520,0,0.00017
-77.56,-0.61,48937,1475706228,0.053,0.009,5.300e-2+/-9.000e-3,467.7,17.98,4.234,17.98+/-4.234,161005.22234,0,0.000106
113.22,-0.64,48944,1475745673,0.188,0.038,1.880e-1+/-3.800e-2,468.18,12.89,3.599,12.89+/-3.599,161006.09211,0,0.000376
-66.68,1.9,48953,1475803049,0.1,0.02,1.000e-1+/-2.000e-2,468.09,12.94,3.60,12.94+/-3.60,161007.01172,0,0.0002
-68.35,2.39,48954,1475809060,0.138,0.02,1.380e-1+/-2.000e-2,470.87,21.98,4.683,21.98+/-4.683,161007.02574,0,0.000276
-66.01,2.41,48954,1475809099,0.158,0.019,1.580e-1+/-1.900e-2,471.18,35.91,5.985,35.91+/-5.985,161007.02581,0,0.000316
17.09,-0.6,48962,1475852773,0.287,0.058,2.870e-1+/-5.800e-2,470.19,11.99,3.456,11.99+/-3.456,161007.15061,0,0.000574
16.41,-2.26,48973,1475925237,0.148,0.017,1.480e-1+/-1.700e-2,479.59,35.96,5.984,35.96+/-5.984,161008.11135,0,0.000296
16.49,-2.25,48973,1475925238,0.043,0.009,4.300e-2+/-9.000e-3,479.58,11.01,3.314,11.01+/-3.314,161008.11135,0,0.000086
141.26,2.31,48974,1475927328,0.047,0.008,4.700e-2+/-8.000e-3,468.3,14.97,3.86,14.97+/-3.86,161008.11484,0,0.000094
114.84,2.2,48977,1475945001,0.057,0.011,5.700e-2+/-1.100e-2,473.33,12.98,3.597,12.98+/-3.597,161008.16432,0,0.000114
-55.54,2.23,48981,1475972343,0.036,0.007,3.600e-2+/-7.000e-3,467.68,13.98,3.733,13.98+/-3.733,161009.00190,0,0.000072
-66.05,2.41,48984,1475984244,0.04,0.009,4.000e-2+/-9.000e-3,470.61,9.97,3.16,9.97+/-3.16,161009.03372,0,0.00008
-65.44,1.89,48985,1475990293,0.093,0.012,9.300e-2+/-1.200e-2,474.07,26.94,5.183,26.94+/-5.183,161009.05181,0,0.000186
14.95,-2.2,48986,1475997684,0.251,0.049,2.510e-1+/-4.900e-2,485.48,17.6,4.242,17.6+/-4.242,161009.07212,0,0.000502
13.23,0.41,48992,1476027855,0.12,0.026,1.200e-1+/-2.600e-2,471.12,12.06,3.601,12.06+/-3.601,161009.15441,3,0.00024
13.23,0.41,48992,1476027855,0.19,0.03,1.900e-1+/-3.000e-2,471.12,29.08,5.475,29.08+/-5.475,161009.15441,2,0.00038
13.23,0.41,48992,1476027855,0.188,0.054,1.880e-1+/-5.400e-2,471.12,6.00,2.446,6.00+/-2.446,161009.15441,3,0.000376
13.23,0.41,48992,1476027855,0.086,0.031,8.600e-2+/-3.100e-2,471.12,3.98,1.997,3.98+/-1.997,161009.15441,3,0.000172
-65.21,2.44,48996,1476062773,0.182,0.04,1.820e-1+/-4.000e-2,467.69,10.67,3.306,10.67+/-3.306,161010.01261,1,0.000364
-67.09,2.41,48998,1476068780,0.182,0.026,1.820e-1+/-2.600e-2,468.98,37.57,6.159,37.57+/-6.159,161010.03062,0,0.000364
18.53,-2.18,49002,1476094377,0.045,0.009,4.500e-2+/-9.000e-3,483,9.96,3.155,9.96+/-3.155,161010.10125,0,0.00009
12.9,2.18,49006,1476124480,0.065,0.015,6.500e-2+/-1.500e-2,467.99,9.97,3.156,9.97+/-3.156,161010.18344,0,0.00013
17.39,1.64,49019,1476203069,0.108,0.023,1.080e-1+/-2.300e-2,471.05,11.94,3.458,11.94+/-3.458,161011.16242,0,0.000216
14.61,1.57,49034,1476287574,0.181,0.019,1.810e-1+/-1.900e-2,473.38,47.89,6.908,47.89+/-6.908,161012.15525,0,0.000362
112.35,-0.67,49036,1476301287,0.027,0.005,2.700e-2+/-5.000e-3,475.4,11.98,3.457,11.98+/-3.457,161012.19412,0,0.000054
-60.95,2.48,49040,1476316502,0.027,0.005,2.700e-2+/-5.000e-3,468.46,12.01,3.461,12.01+/-3.461,161012.23550,0,0.000054
97.18,2.42,49046,1476361431,0.039,0.008,3.900e-2+/-8.000e-3,470.16,12.98,3.597,12.98+/-3.597,161013.12235,0,0.000078
10.73,2.48,49049,1476384137,0.097,0.02,9.700e-2+/-2.000e-2,469.48,12.93,3.598,12.93+/-3.598,161013.18421,0,0.000194
-70.37,1.11,49050,1476388817,0.371,0.053,3.710e-1+/-5.300e-2,478.15,24.99,4.988,24.99+/-4.988,161013.20001,0,0.000742
-65.77,2.09,49051,1476394934,0.117,0.027,1.170e-1+/-2.700e-2,473.59,10.00,3.157,10.00+/-3.157,161013.21421,0,0.000234
-68.91,2.44,49053,1476400920,0.188,0.032,1.880e-1+/-3.200e-2,470.69,16.00,3.993,16.00+/-3.993,161013.23220,0,0.000376
-65.23,2.47,49053,1476400982,0.089,0.019,8.900e-2+/-1.900e-2,470.23,10.95,3.31,10.95+/-3.31,161013.23230,0,0.000178
-61.94,2.48,49053,1476401037,0.036,0.008,3.600e-2+/-8.000e-3,469.84,11.99,3.459,11.99+/-3.459,161013.23235,0,0.000072
26.77,1.18,49062,1476450840,0.213,0.022,2.130e-1+/-2.200e-2,479.64,54.77,7.39,54.77+/-7.39,161014.13140,0,0.000426
99.06,-1.2,49066,1476476205,0.214,0.031,2.140e-1+/-3.100e-2,472.48,23.95,4.889,23.95+/-4.889,161014.20164,0,0.000428
-70.47,1,49070,1476503559,0.08,0.012,8.000e-2+/-1.200e-2,467.36,19.98,4.462,19.98+/-4.462,161015.03523,0,0.00016
-124.67,0.2,49072,1476520767,0.061,0.008,6.100e-2+/-8.000e-3,468,25.81,5.085,25.81+/-5.085,161015.08392,3,0.000122
-124.67,0.2,49072,1476520767,0.159,0.017,1.590e-1+/-1.700e-2,468,44.00,6.614,44.00+/-6.614,161015.08392,2,0.000318
-124.67,0.2,49072,1476520767,0.117,0.014,1.170e-1+/-1.400e-2,468,41.54,6.461,41.54+/-6.461,161015.08392,3,0.000234
-124.67,0.2,49072,1476520767,0.384,0.027,3.840e-1+/-2.700e-2,468,99.01,57.165,99.01+/-57.165,161015.08392,3,0.000768
-124.67,0.2,49072,1476520767,0.297,0.044,2.970e-1+/-4.400e-2,468,25.78,5.092,25.78+/-5.092,161015.08392,3,0.000594
-65.53,0.33,49077,1476551958,0.267,0.043,2.670e-1+/-4.300e-2,484.13,22.74,4.789,22.74+/-4.789,161015.17191,0,0.000534
30.02,2.47,49090,1476632072,0.062,0.012,6.200e-2+/-1.200e-2,475.95,14.00,3.735,14.00+/-3.735,161016.15343,0,0.000124
15.59,2.46,49119,1476806966,0.049,0.009,4.900e-2+/-9.000e-3,478.86,11.99,3.455,11.99+/-3.455,161018.16092,0,0.000098
-104.39,-2.36,49130,1476871381,0.05,0.011,5.000e-2+/-1.100e-2,468.96,9.96,3.156,9.96+/-3.156,161019.10030,0,0.0001
23.26,-0.15,49136,1476909760,0.093,0.012,9.300e-2+/-1.200e-2,469.16,31.95,5.646,31.95+/-5.646,161019.20424,0,0.000186
-71.33,2.35,49152,1476998760,0.12,0.026,1.200e-1+/-2.600e-2,482.05,10.98,3.311,10.98+/-3.311,161020.21260,0,0.00024
126.47,-2.24,49163,1477068507,0.03,0.005,3.000e-2+/-5.000e-3,467.18,14.96,3.861,14.96+/-3.861,161021.16482,0,0.00006
143.14,1.28,49169,1477098980,0.066,0.015,6.600e-2+/-1.500e-2,482.62,12.36,3.599,12.36+/-3.599,161022.01162,0,0.000132
139.76,-0.09,49174,1477135163,0.039,0.008,3.900e-2+/-8.000e-3,474.67,11.89,3.459,11.89+/-3.459,161022.11192,0,0.000078
-73,2.46,49178,1477161786,0.023,0.004,2.300e-2+/-4.000e-3,485.35,11.99,3.456,11.99+/-3.456,161022.18430,0,0.000046
-72.32,0.81,49182,1477179917,0.027,0.005,2.700e-2+/-5.000e-3,479.28,12.98,3.595,12.98+/-3.595,161022.23451,0,0.000054
-68.42,-0.47,49183,1477186022,0.136,0.04,1.360e-1+/-4.000e-2,474.68,8.73,3.162,8.73+/-3.162,161023.01270,0,0.000272
-74.46,2.46,49192,1477246308,0.055,0.009,5.500e-2+/-9.000e-3,484.76,15.97,3.99,15.97+/-3.99,161023.18114,0,0.00011
-59.52,2.45,49192,1477246559,0.028,0.005,2.800e-2+/-5.000e-3,485.31,11.98,3.456,11.98+/-3.456,161023.18155,0,0.000056
113.1,1.04,49202,1477303809,0.062,0.014,6.200e-2+/-1.400e-2,482.9,11.94,3.457,11.94+/-3.457,161024.10100,0,0.000124
142.85,-2.12,49205,1477316387,0.074,0.014,7.400e-2+/-1.400e-2,471.14,14.98,3.865,14.98+/-3.865,161024.13394,0,0.000148
22.4,1.74,49205,1477320403,0.156,0.027,1.560e-1+/-2.700e-2,484.78,16.97,4.114,16.97+/-4.114,161024.14464,0,0.000312
5.11,2.18,49232,1477489204,0.126,0.028,1.260e-1+/-2.800e-2,484.21,9.88,3.151,9.88+/-3.151,161026.13400,0,0.000252
-68.98,2.2,49249,1477590623,0.031,0.005,3.100e-2+/-5.000e-3,482.35,12.98,3.597,12.98+/-3.597,161027.17502,0,0.000062
-68.95,2.2,49249,1477590624,0.066,0.011,6.600e-2+/-1.100e-2,482.35,18.01,4.235,18.01+/-4.235,161027.17502,0,0.000132
13.36,-2.42,49251,1477604088,0.152,0.027,1.520e-1+/-2.700e-2,476.04,16.86,4.113,16.86+/-4.113,161027.21344,0,0.000304
11.11,-1.16,49255,1477622165,0.065,0.009,6.500e-2+/-9.000e-3,467.51,24.01,4.89,24.01+/-4.89,161028.02360,0,0.00013
-75.39,-1.7,49257,1477638831,0.09,0.014,9.000e-2+/-1.400e-2,468.81,23.97,4.887,23.97+/-4.887,161028.07135,0,0.00018
12.43,1.95,49260,1477658418,0.031,0.007,3.100e-2+/-7.000e-3,482.15,9.97,3.157,9.97+/-3.157,161028.12401,0,0.000062
115.22,-0.36,49287,1477817156,0.026,0.005,2.600e-2+/-5.000e-3,484.77,12.01,3.46,12.01+/-3.46,161030.08455,0,0.000052
127.95,2.02,49298,1477883795,0.045,0.007,4.500e-2+/-7.000e-3,475.87,17.98,4.233,17.98+/-4.233,161031.03163,0,0.00009
109.32,-0.13,49301,1477901601,0.024,0.005,2.400e-2+/-5.000e-3,483.31,11.97,3.454,11.97+/-3.454,161031.08132,0,0.000048
118.57,-0.54,49307,1477937993,0.101,0.019,1.010e-1+/-1.900e-2,471.32,15.00,3.865,15.00+/-3.865,161031.18195,0,0.000202
6.81,2.38,49315,1477984426,0.29,0.032,2.900e-1+/-3.200e-2,467.5,41.00,6.385,41.00+/-6.385,161101.07134,0,0.00058
-14.7,2.42,49316,1477996142,0.3,0.066,3.000e-1+/-6.600e-2,469.71,10.85,3.314,10.85+/-3.314,161101.10290,0,0.0006
10.9,-1.98,49321,1478020729,0.212,0.042,2.120e-1+/-4.200e-2,485.05,13.01,3.60,13.01+/-3.60,161101.17184,0,0.000424
102.93,-1.18,49321,1478022274,0.063,0.012,6.300e-2+/-1.200e-2,476.02,15.86,3.993,15.86+/-3.993,161101.17443,0,0.000126
116.12,-0.51,49329,1478070802,0.204,0.028,2.040e-1+/-2.800e-2,480.73,24.91,4.989,24.91+/-4.989,161102.07132,0,0.000408
27.66,-0.86,49333,1478093474,0.185,0.026,1.850e-1+/-2.600e-2,481.31,24.91,4.986,24.91+/-4.986,161102.13311,0,0.00037
26.21,-1.74,49334,1478099490,0.151,0.016,1.510e-1+/-1.600e-2,483.8,45.71,6.758,45.71+/-6.758,161102.15113,0,0.000302
30.09,-1.86,49334,1478099555,0.402,0.073,4.020e-1+/-7.300e-2,484.12,14.99,3.864,14.99+/-3.864,161102.15123,0,0.000804
100.54,-2.06,49334,1478100739,0.051,0.011,5.100e-2+/-1.100e-2,482.07,10.97,3.31,10.97+/-3.31,161102.15321,0,0.000102
47.32,2.17,49342,1478154192,0.496,0.097,4.960e-1+/-9.700e-2,468.46,13.00,3.599,13.00+/-3.599,161103.06231,0,0.000992
-13.97,1.86,49359,1478255824,0.035,0.008,3.500e-2+/-8.000e-3,467.98,9.99,3.157,9.99+/-3.157,161104.10370,0,0.00007
122.04,-2.38,49387,1478421152,0.371,0.072,3.710e-1+/-7.200e-2,480.49,39.69,6.684,39.69+/-6.684,161106.08323,0,0.000742
112.72,0.52,49392,1478451194,0.063,0.011,6.300e-2+/-1.100e-2,481.33,18.96,4.35,18.96+/-4.35,161106.16531,0,0.000126
24.36,-2.08,49393,1478455747,0.101,0.019,1.010e-1+/-1.900e-2,484.64,13.97,3.734,13.97+/-3.734,161106.18090,0,0.000202
111.15,2.19,49394,1478463246,0.031,0.007,3.100e-2+/-7.000e-3,474.22,10.97,3.309,10.97+/-3.309,161106.20140,0,0.000062
98.64,2.44,49396,1478475112,0.026,0.005,2.600e-2+/-5.000e-3,469.38,9.96,3.159,9.96+/-3.159,161106.23315,0,0.000052
104.92,-1.23,49400,1478499369,0.603,0.077,6.030e-1+/-7.700e-2,471.85,42.98,6.636,42.98+/-6.636,161107.06160,1,0.001206
107.76,-1.38,49414,1478583959,0.053,0.009,5.300e-2+/-9.000e-3,470.26,15.97,3.992,15.97+/-3.992,161108.05455,0,0.000106
115.23,-2.17,49417,1478602200,0.143,0.022,1.430e-1+/-2.200e-2,482.16,25.94,5.09,25.94+/-5.09,161108.10500,0,0.000286
100.53,1.92,49425,1478650267,0.038,0.007,3.800e-2+/-7.000e-3,469.59,15.98,3.989,15.98+/-3.989,161109.00110,0,0.000076
122.17,-1.98,49431,1478686858,0.094,0.012,9.400e-2+/-1.200e-2,481.29,28.98,5.373,28.98+/-5.373,161109.10205,0,0.000188
-70.18,0.06,49433,1478701751,0.247,0.081,2.470e-1+/-8.100e-2,466.92,8.47,3.203,8.47+/-3.203,161109.14291,0,0.000494
-12.98,2.31,49442,1478757060,0.032,0.007,3.200e-2+/-7.000e-3,474.7,11.98,3.452,11.98+/-3.452,161110.05510,0,0.000064
121.05,-2.44,49444,1478765343,0.088,0.016,8.800e-2+/-1.600e-2,475.29,16.88,4.121,16.88+/-4.121,161110.08090,1,0.000176
-77.29,-1.38,49454,1478822402,0.053,0.011,5.300e-2+/-1.100e-2,480.55,12.00,3.458,12.00+/-3.458,161111.00000,0,0.000106
-68.27,1.15,49456,1478834634,0.063,0.012,6.300e-2+/-1.200e-2,484.99,13.00,3.602,13.00+/-3.602,161111.03235,0,0.000126
5.38,0.18,49466,1478896254,0.031,0.007,3.100e-2+/-7.000e-3,483.3,11.98,3.459,11.98+/-3.459,161111.20305,0,0.000062
102.05,-0.86,49475,1478952222,0.034,0.007,3.400e-2+/-7.000e-3,479.08,11.99,3.458,11.99+/-3.458,161112.12034,0,0.000068
26.16,1.99,49482,1478987184,0.019,0.004,1.900e-2+/-4.000e-3,484.92,10.99,3.31,10.99+/-3.31,161112.21462,0,0.000038
99.38,2.04,49494,1479054837,0.046,0.009,4.600e-2+/-9.000e-3,484.73,13.99,3.733,13.99+/-3.733,161113.16335,0,0.000092
-63.57,1.43,49498,1479088334,0.082,0.011,8.200e-2+/-1.100e-2,482.94,25.92,5.087,25.92+/-5.087,161114.01521,0,0.000164
-64.7,2.14,49499,1479094354,0.12,0.014,1.200e-1+/-1.400e-2,484.61,36.92,6.064,36.92+/-6.064,161114.03323,0,0.00024
142.16,1.03,49503,1479121977,0.028,0.005,2.800e-2+/-5.000e-3,481.07,13.99,3.734,13.99+/-3.734,161114.11125,0,0.000056
-69.87,-0.95,49510,1479160690,0.268,0.047,2.680e-1+/-4.700e-2,472.9,15.94,3.992,15.94+/-3.992,161114.21581,0,0.000536
-71.18,0.09,49511,1479166707,0.102,0.023,1.020e-1+/-2.300e-2,476.53,9.98,3.157,9.98+/-3.157,161114.23382,0,0.000204
119.96,2.4,49522,1479230301,0.077,0.012,7.700e-2+/-1.200e-2,484.87,18.00,4.234,18.00+/-4.234,161115.17182,0,0.000154
22.42,1.08,49522,1479234701,0.297,0.051,2.970e-1+/-5.100e-2,478.32,17.72,4.238,17.72+/-4.238,161115.18314,0,0.000594
118.44,1.07,49523,1479242354,0.246,0.042,2.460e-1+/-4.200e-2,481.24,16.96,4.117,16.96+/-4.117,161115.20391,0,0.000492
-65.24,0.39,49525,1479251347,0.147,0.026,1.470e-1+/-2.600e-2,475.23,17.00,4.115,17.00+/-4.115,161115.23090,0,0.000294
-64.56,1.45,49526,1479257397,0.17,0.028,1.700e-1+/-2.800e-2,479.17,19.92,4.461,19.92+/-4.461,161116.00495,0,0.00034
-69.15,-0.23,49531,1479293556,0.214,0.05,2.140e-1+/-5.000e-2,478.09,10.89,3.313,10.89+/-3.313,161116.10523,0,0.000428
101.95,2.16,49537,1479308499,0.055,0.011,5.500e-2+/-1.100e-2,481.34,12.98,3.604,12.98+/-3.604,161116.15013,0,0.00011
-59.59,2.17,49542,1479360137,0.263,0.047,2.630e-1+/-4.700e-2,484.88,16.00,3.992,16.00+/-3.992,161117.05221,0,0.000526
12.82,-0.37,49550,1479397581,0.295,0.046,2.950e-1+/-4.600e-2,469.16,22.67,4.785,22.67+/-4.785,161117.15462,0,0.00059
101.54,-1.65,49558,1479453418,0.066,0.009,6.600e-2+/-9.000e-3,466.81,24.97,4.988,24.97+/-4.988,161118.07165,0,0.000132
-90.94,1.66,49559,1479456227,0.102,0.022,1.020e-1+/-2.200e-2,484.82,11.98,3.461,11.98+/-3.461,161118.08034,0,0.000204
132.69,0.75,49559,1479459977,0.057,0.012,5.700e-2+/-1.200e-2,470.96,10.95,3.31,10.95+/-3.31,161118.09061,0,0.000114
9.16,-1.51,49562,1479476022,0.297,0.049,2.970e-1+/-4.900e-2,466.78,18.92,4.35,18.92+/-4.35,161118.13334,0,0.000594
10.61,1.64,49565,1479494160,0.496,0.067,4.960e-1+/-6.700e-2,473.48,27.01,5.185,27.01+/-5.185,161118.18360,0,0.000992
-71.43,-0.88,49566,1479498824,0.073,0.012,7.300e-2+/-1.200e-2,466.95,19.95,4.464,19.95+/-4.464,161118.19534,0,0.000146
-72.46,2.45,49570,1479522959,0.027,0.005,2.700e-2+/-5.000e-3,478.86,9.99,3.156,9.99+/-3.156,161119.02355,0,0.000054
9.74,0.46,49570,1479524341,0.105,0.012,1.050e-1+/-1.200e-2,484.35,36.74,6.067,36.74+/-6.067,161119.02590,2,0.00021
9.74,0.46,49570,1479524341,0.102,0.03,1.020e-1+/-3.000e-2,484.35,10.07,3.33,10.07+/-3.33,161119.02590,3,0.000204
9.74,0.46,49570,1479524341,0.073,0.027,7.300e-2+/-2.700e-2,484.35,3.8,1.998,3.8+/-1.998,161119.02590,3,0.000146
125.39,2.19,49575,1479556471,0.026,0.005,2.600e-2+/-5.000e-3,474.95,8.99,2.994,8.99+/-2.994,161119.11543,0,0.000052
104.92,2.48,49579,1479568204,0.098,0.02,9.800e-2+/-2.000e-2,479.19,12.94,3.596,12.94+/-3.596,161119.15100,0,0.000196
105.9,2.18,49579,1479574259,0.03,0.007,3.000e-2+/-7.000e-3,482.49,10.99,3.31,10.99+/-3.31,161119.16505,0,0.00006
103.85,-2.25,49583,1479604423,0.178,0.03,1.780e-1+/-3.000e-2,477.52,18.92,4.351,18.92+/-4.351,161120.01134,0,0.000356
102.25,-1.57,49587,1479622509,0.073,0.012,7.300e-2+/-1.200e-2,467.83,16.99,4.113,16.99+/-4.113,161120.06150,0,0.000146
105.43,-1.45,49587,1479622562,0.167,0.03,1.670e-1+/-3.000e-2,467.59,16.88,4.116,16.88+/-4.116,161120.06160,0,0.000334
107.93,-0.32,49588,1479628642,0.072,0.014,7.200e-2+/-1.400e-2,466.7,14.97,3.865,14.97+/-3.865,161120.07572,0,0.000144
115.12,1.95,49590,1479640838,0.065,0.015,6.500e-2+/-1.500e-2,471.19,9.93,3.157,9.93+/-3.157,161120.11203,0,0.00013
13.87,-1.27,49590,1479645180,0.218,0.042,2.180e-1+/-4.200e-2,467.61,13.96,3.735,13.96+/-3.735,161120.12330,0,0.000436
15.12,-1.22,49590,1479645201,0.156,0.032,1.560e-1+/-3.200e-2,467.53,14.89,3.872,14.89+/-3.872,161120.12332,0,0.000312
16.98,-1.15,49590,1479645232,0.173,0.031,1.730e-1+/-3.100e-2,467.41,15.85,3.993,15.85+/-3.993,161120.12335,0,0.000346
126.25,1.56,49602,1479719525,0.053,0.011,5.300e-2+/-1.100e-2,468.15,10.99,3.307,10.99+/-3.307,161121.09120,2,0.000106
126.25,1.56,49602,1479719525,0.027,0.007,2.700e-2+/-7.000e-3,468.15,9.00,2.994,9.00+/-2.994,161121.09120,3,0.000054
27.61,-0.66,49603,1479729949,0.085,0.012,8.500e-2+/-1.200e-2,467.59,22.97,4.785,22.97+/-4.785,161121.12054,0,0.00017
1.49,0.36,49606,1479741588,0.062,0.014,6.200e-2+/-1.400e-2,466.79,9.97,3.156,9.97+/-3.156,161121.15194,0,0.000124
18.19,1.09,49606,1479741867,0.13,0.022,1.300e-1+/-2.200e-2,467.09,18.00,4.234,18.00+/-4.234,161121.15242,0,0.00026
121.15,-2.32,49613,1479779828,0.043,0.009,4.300e-2+/-9.000e-3,475.27,10.99,3.309,10.99+/-3.309,161122.01570,0,0.000086
136.89,-0.02,49614,1479792167,0.047,0.008,4.700e-2+/-8.000e-3,467.4,16.93,4.114,16.93+/-4.114,161122.05224,0,0.000094
99.11,0.46,49616,1479803610,0.07,0.011,7.000e-2+/-1.100e-2,467,20.01,4.465,20.01+/-4.465,161122.08333,0,0.00014
21.87,-0.88,49618,1479814392,0.062,0.011,6.200e-2+/-1.100e-2,469.41,14.97,3.864,14.97+/-3.864,161122.11331,0,0.000124
24.06,-0.78,49618,1479814429,0.159,0.032,1.590e-1+/-3.200e-2,469.16,12.84,3.601,12.84+/-3.601,161122.11334,0,0.000318
27.1,1.48,49619,1479826555,0.043,0.008,4.300e-2+/-8.000e-3,466.94,16.96,4.113,16.96+/-4.113,161122.14555,0,0.000086
106.77,1.33,49621,1479833928,0.024,0.005,2.400e-2+/-5.000e-3,480.22,11.98,3.457,11.98+/-3.457,161122.16584,0,0.000048
102.33,-0.65,49638,1479930470,0.078,0.012,7.800e-2+/-1.200e-2,483.53,21.05,4.581,21.05+/-4.581,161123.19475,0,0.000156
-61.79,1.76,49638,1479933757,0.077,0.011,7.700e-2+/-1.100e-2,466.76,23.93,4.882,23.93+/-4.882,161123.20423,0,0.000154
-65.31,2.29,49639,1479939735,0.03,0.007,3.000e-2+/-7.000e-3,467.34,9.97,3.156,9.97+/-3.156,161123.22221,0,0.00006
-60.74,2.36,49639,1479939811,0.028,0.007,2.800e-2+/-7.000e-3,467.64,8.97,2.994,8.97+/-2.994,161123.22233,0,0.000056
-65.05,2.17,49641,1479951814,0.023,0.005,2.300e-2+/-5.000e-3,472.7,10.98,3.311,10.98+/-3.311,161124.01433,0,0.000046
19.66,-1.23,49641,1479953237,0.03,0.007,3.000e-2+/-7.000e-3,484.23,9.00,2.995,9.00+/-2.995,161124.02071,3,0.00006
19.66,-1.23,49641,1479953237,0.023,0.009,2.300e-2+/-9.000e-3,484.23,3.00,1.731,3.00+/-1.731,161124.02071,2,0.000046
99.63,2.48,49647,1479990808,0.688,0.112,6.880e-1+/-1.120e-1,468.34,18.99,4.348,18.99+/-4.348,161124.12332,1,0.001376
100,2.48,49647,1479990815,0.275,0.049,2.750e-1+/-4.900e-2,468.37,21.8,4.689,21.8+/-4.689,161124.12333,0,0.00055
76.1,0.52,49651,1480014566,0.039,0.008,3.900e-2+/-8.000e-3,478.47,11.98,3.46,11.98+/-3.46,161124.19092,0,0.000078
-75.91,1.79,49656,1480042208,0.496,0.078,4.960e-1+/-7.800e-2,472.51,20.00,4.463,20.00+/-4.463,161125.02500,1,0.000992
